报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),45991,42682,34303,43521,48273,32717,
营业收入(万元),45991,42682,34303,43521,48273,32717,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),40326,36962,29809,34667,39823,27841,
营业成本(万元),25122,23569,18458,22755,25518,19465,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),5635,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),349,399,271,333,333,291,
销售费用(万元),4692,4527,3560,3550,4373,2771,
管理费用(万元),3347,7663,6816,7472,8631,4453,
财务费用(万元),-346,-116,-49,77,124,193,
资产减值损失(万元),1526,919,754,480,845,669,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),328,--,--,281,--,-58,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7881,6726,4494,9135,8450,4818,
营业外收入(万元),0,0,1126,1500,1345,672,
营业外支出(万元),5,45,43,7,22,141,
非流动资产处置损失(万元),--,--,35,4,6,65,
利润总额(万元),7876,6681,5577,10628,9773,5350,
所得税费用(万元),660,930,705,1524,1720,883,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7217,5751,4872,9104,8053,4467,
归属于母公司所有者的净利润(万元),7218,5752,4873,9116,7861,4520,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-1,-1,-1,-12,192,-53,
基本每股收益,0.54,0.54,0.49,0.91,0.79,0.46,
稀释每股收益,0.54,0.54,0.49,0.91,0.79,0.46,
