报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),352095,380512,368941,338416,278338,196002,167620,166651,156214,144332,161533,138334,135896,
营业收入(万元),352095,380512,368941,338416,278338,196002,167620,166651,156214,144332,161533,138334,135896,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),400102,404378,360448,328418,272278,191373,165485,164729,154843,142860,160664,136491,132716,
营业成本(万元),326331,326367,305780,281886,235178,164588,141126,140420,134570,122909,141219,119655,116637,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4018,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4320,3260,3330,1468,651,985,606,587,569,878,932,572,757,
销售费用(万元),8939,10433,9718,7223,6610,5427,4739,4565,3880,3071,2856,2512,2462,
管理费用(万元),29785,33835,31204,29012,21630,15602,13357,13170,11337,10973,10673,9638,8383,
财务费用(万元),13392,9692,5250,4975,5871,2826,5272,4942,3763,3838,4194,3395,2916,
资产减值损失(万元),13317,20791,5166,3854,2339,1945,386,1046,724,1192,790,718,1561,
公允价值变动收益(万元),2440,-8,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),882,2918,1727,79,27,59,219,67,84,45,2,0,19,
对联营企业和合营企业的投资收益(万元),-901,2859,1662,79,16,59,60,67,51,45,2,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-41051,-18124,10220,10077,6086,4688,2354,1990,1455,1517,871,1843,3199,
营业外收入(万元),1252,522,4295,2128,2135,1182,684,842,515,923,1112,747,521,
营业外支出(万元),1247,1039,6071,1036,416,357,280,171,186,226,213,167,313,
非流动资产处置损失(万元),--,--,341,57,97,142,83,12,1,1,20,15,111,
利润总额(万元),-41046,-18640,8444,11170,7805,5512,2758,2661,1785,2214,1771,2423,3407,
所得税费用(万元),1661,1190,3517,2282,2070,1501,822,1036,595,708,815,1140,961,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-42706,-19830,4927,8888,5735,4012,1936,1625,1190,1506,956,1282,2446,
归属于母公司所有者的净利润(万元),-42167,-16674,4443,8396,5578,4010,1900,1611,1131,1249,959,1208,2306,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-539,-3156,484,492,158,2,36,14,58,257,-3,74,140,
基本每股收益,-0.77,-0.3,0.08,0.17,0.14,0.21,0.14,0.12,0.08,0.09,0.07,0.09,0.16,
稀释每股收益,-0.77,-0.3,0.08,0.17,0.14,0.21,0.14,0.12,0.08,0.09,0.07,0.09,0.16,
