报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),141226,101535,79095,64822,49113,50653,
营业收入(万元),141226,101535,79095,64822,49113,50653,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),134214,90282,68931,57519,47722,48849,
营业成本(万元),108306,76340,57828,49624,39760,42876,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4082,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),589,565,646,207,61,83,
销售费用(万元),13995,6754,5071,4476,3196,2371,
管理费用(万元),5099,5236,5418,3035,4247,2631,
财务费用(万元),-246,1166,-66,-268,398,731,
资产减值损失(万元),2388,221,35,444,60,157,
公允价值变动收益(万元),-27,13,172,-332,39,120,
投资收益(万元),-591,13,-181,104,150,10,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6552,11287,10154,7076,1581,1934,
营业外收入(万元),309,54,308,414,212,237,
营业外支出(万元),71,248,2,47,91,5,
非流动资产处置损失(万元),--,--,2,45,89,3,
利润总额(万元),6790,11092,10460,7443,1702,2166,
所得税费用(万元),636,2612,2618,2178,1092,768,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6154,8481,7842,5265,609,1398,
归属于母公司所有者的净利润(万元),5644,7367,6728,5569,906,1604,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),509,1113,1115,-304,-297,-206,
基本每股收益,0.56,0.88,0.9,0.74,0.12,--,
稀释每股收益,0.56,0.88,0.9,0.74,0.12,--,
