报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),419705,360274,351301,331137,311323,298845,274985,273884,214382,164935,202570,160878,
营业收入(万元),419705,360274,351301,331137,311323,298845,274985,273884,214382,164935,202570,160878,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,--,
营业总成本(万元),374800,328272,310792,292689,280340,271580,238287,245764,195079,152576,188925,148915,
营业成本(万元),288916,252591,242165,223392,214938,215943,190158,194987,155753,118778,154432,123782,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,--,
研发费用(万元),2519,--,--,--,--,--,--,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,--,
营业税金及附加(万元),4595,4263,4076,2484,2496,2288,1954,1722,258,174,187,144,
销售费用(万元),56996,48887,45075,43289,41207,37606,35183,39179,28204,24889,24620,18793,
管理费用(万元),21608,20992,20236,21457,20341,18578,16864,14497,10655,7695,7848,5415,
财务费用(万元),-560,987,-1161,-716,-1024,-2851,-5919,-4861,181,1248,1720,957,
资产减值损失(万元),727,552,402,2784,2382,17,46,241,27,-208,117,-176,
公允价值变动收益(万元),--,--,--,-37,7,7,--,--,0,0,0,--,
投资收益(万元),8720,3986,2738,5729,4048,2367,-435,--,0,0,2,-21,
对联营企业和合营企业的投资收益(万元),--,15,-137,--,--,--,--,--,0,0,0,-21,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,--,
营业利润(万元),54162,36666,43247,44140,35038,29639,36262,28120,19304,12359,13647,11942,
营业外收入(万元),4222,5368,3971,4012,3190,4500,2518,1330,1191,1183,767,498,
营业外支出(万元),1128,319,231,728,642,1262,447,500,590,279,923,895,
非流动资产处置损失(万元),--,--,176,576,301,432,323,280,383,35,423,685,
利润总额(万元),57257,41715,46987,47425,37586,32877,38334,28950,19904,13263,13491,11546,
所得税费用(万元),13100,9546,11083,10909,8360,7229,8806,6550,3732,2542,2105,1004,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,--,
净利润(万元),44157,32169,35904,36515,29226,25648,29528,22400,16172,10721,11386,10543,
归属于母公司所有者的净利润(万元),43281,31922,35371,36394,29345,25518,28315,21284,15210,10135,10410,9596,
被合并方在合并前实现净利润(万元),--,--,-50,--,--,--,--,--,0,0,0,--,
少数股东损益(万元),876,246,533,121,-119,130,1213,1116,962,586,976,947,
基本每股收益,0.85,0.63,0.7,0.72,0.87,0.75,0.84,0.87,1.01,0.68,0.69,0.64,
稀释每股收益,0.85,0.63,0.7,0.72,0.87,0.75,0.84,0.87,1.01,0.68,0.69,0.64,
