报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),158805,171221,126987,138899,138764,134041,138724,138512,154107,131583,108507,79056,63930,63487,
营业收入(万元),158805,171221,126987,138899,138764,134041,138724,138512,154107,131583,108507,79056,63930,63487,
利息收入(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),150655,166061,126859,136464,140202,135786,135919,135067,144639,123778,102572,75272,59247,59873,
营业成本(万元),133340,146279,103022,109471,116269,111498,117616,118753,134197,112645,92921,67231,54094,56180,
利息支出(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3085,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1414,1447,1079,551,509,1102,1970,1339,868,658,548,423,214,14,
销售费用(万元),2869,1611,1573,1279,1294,1184,958,830,740,609,650,434,273,280,
管理费用(万元),10399,15552,16878,21952,19436,20420,14791,13194,8683,9471,7841,6679,4667,3396,
财务费用(万元),-1199,-1287,-767,-553,-112,243,409,896,204,69,322,327,-7,-20,
资产减值损失(万元),746,2458,5075,3764,2806,1338,175,55,-54,325,290,178,7,23,
公允价值变动收益(万元),--,--,--,--,--,--,0,0,--,0,0,--,--,--,
投资收益(万元),--,--,--,--,--,--,52,41,58,8,0,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,52,41,58,8,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,0,0,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9114,7124,128,2435,-1439,-1745,2857,3486,9526,7814,5935,3784,4683,3614,
营业外收入(万元),8,62,5226,2489,1939,1900,1535,2988,869,783,1051,1523,50,--,
营业外支出(万元),7,277,30,3827,155,48,20,40,23,146,305,276,209,59,
非流动资产处置损失(万元),--,--,21,62,153,24,20,40,15,82,8,109,1,3,
利润总额(万元),9115,6909,5324,1097,346,107,4371,6434,10372,8450,6681,5030,4525,3555,
所得税费用(万元),1211,852,296,637,-431,-242,619,209,1345,527,82,346,275,318,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7904,6056,5028,461,777,349,3751,6224,9027,7924,6599,4684,4250,3237,
归属于母公司所有者的净利润(万元),7217,5318,4572,313,769,761,4243,6406,9027,7935,6616,4684,4250,3237,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),687,739,456,148,8,-412,-492,-181,--,-11,-17,-0,--,--,
基本每股收益,0.18,0.13,0.11,0.01,0.02,0.02,0.1,0.16,0.31,0.31,0.57,0.49,0.45,0.34,
稀释每股收益,0.18,0.13,0.11,0.01,0.02,0.02,0.1,0.16,0.31,0.31,0.57,0.49,0.45,0.34,
