报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),125320,109696,92489,89637,105643,113131,109831,132273,118639,96823,
营业收入(万元),125320,109696,92489,89637,105643,113131,109831,132273,118639,96823,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),108815,94807,81932,84734,87830,95180,93006,112412,98963,84807,
营业成本(万元),35916,32027,26933,26679,29755,31854,31010,39041,34735,29190,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),8571,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2144,2037,1704,1244,1555,1660,1595,2005,744,486,
销售费用(万元),49757,42686,38485,39826,43332,44731,45635,56011,49957,42043,
管理费用(万元),12755,18478,15856,18330,14006,17236,15029,15003,13643,12938,
财务费用(万元),-469,-1284,-1129,-1079,-653,-575,-423,-245,-177,-98,
资产减值损失(万元),140,863,85,-266,-164,273,160,596,60,247,
公允价值变动收益(万元),72,251,--,--,--,--,--,--,--,--,
投资收益(万元),2454,242,392,406,--,--,--,4,181,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),22217,18085,10949,5309,17812,17951,16825,19866,19856,12016,
营业外收入(万元),70,57,2379,2925,2227,2170,2861,1743,1755,925,
营业外支出(万元),85,18,157,43,50,122,45,22,35,44,
非流动资产处置损失(万元),--,--,47,32,31,18,5,4,8,23,
利润总额(万元),22202,18124,13172,8192,19990,19999,19642,21586,21576,12897,
所得税费用(万元),3206,2928,2048,1469,2827,2751,2841,2597,2784,886,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),18995,15196,11124,6723,17163,17248,16800,18990,18791,12012,
归属于母公司所有者的净利润(万元),18995,15196,11124,6723,17163,17248,16800,18990,18791,12012,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.26,0.25,0.28,0.17,0.48,0.49,0.48,0.54,0.54,0.34,
稀释每股收益,0.26,0.25,0.28,0.17,0.48,0.49,0.48,0.54,0.54,0.34,
