报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),1065658,1130177,785230,578875,429739,360965,369435,279404,156913,80490,
营业收入(万元),1065658,1130177,785230,578875,429739,360965,369435,279404,156913,80490,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1059695,1101671,771299,575413,421513,349843,354960,265735,144736,75025,
营业成本(万元),980693,1051593,720378,531966,383831,310467,320571,236278,129114,68540,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),14184,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2741,3637,2127,1379,787,852,579,523,812,323,
销售费用(万元),850,950,704,427,416,407,554,514,527,362,
管理费用(万元),15718,16364,20038,21372,17842,19507,15169,14634,8443,4156,
财务费用(万元),33811,28466,28634,19817,16427,17452,17507,12675,5799,1848,
资产减值损失(万元),11697,661,-582,450,2211,1158,580,1111,42,-204,
公允价值变动收益(万元),10371,-367,-241,24,-994,412,134,-129,-23,--,
投资收益(万元),-836,-213,967,-129,-270,331,-140,-116,--,--,
对联营企业和合营企业的投资收益(万元),--,-20,8,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17776,30878,14742,3357,6961,11864,14469,13424,12154,5465,
营业外收入(万元),411,457,3574,8055,4539,3704,3501,6984,3307,1897,
营业外支出(万元),694,2495,3534,95,415,122,302,1284,279,59,
非流动资产处置损失(万元),--,--,328,46,63,6,0,--,--,--,
利润总额(万元),17493,28839,14781,11317,11085,15447,17668,19124,15182,7303,
所得税费用(万元),4234,3083,510,-462,-643,-533,695,430,2416,1031,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),13259,25756,14272,11779,11729,15980,16973,18693,12767,6273,
归属于母公司所有者的净利润(万元),11844,25345,14451,11779,11729,15980,16973,18693,12767,6273,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,-818,--,
少数股东损益(万元),1415,411,-179,--,--,--,--,--,--,--,
基本每股收益,0.12,0.47,0.29,0.23,0.52,0.91,0.96,1.06,0.77,0.43,
稀释每股收益,0.12,0.47,0.29,0.23,0.52,0.91,0.96,1.06,0.77,0.43,
