报告日期,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),101805,107682,84743,71563,61576,53493,48045,35352,
营业收入(万元),101805,107682,84743,71563,61576,53493,48045,35352,
利息收入(万元),--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,0,0,0,0,
营业总成本(万元),89149,81319,63513,52775,45398,40218,37559,26185,
营业成本(万元),58860,52240,43010,35388,29566,26857,27671,21002,
利息支出(万元),--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,0,0,0,0,
营业税金及附加(万元),521,755,604,444,335,274,258,165,
销售费用(万元),12647,13283,12196,9751,6957,5308,3721,1844,
管理费用(万元),20039,17081,11282,9448,7875,7234,4835,2847,
财务费用(万元),-2508,-3001,-3684,-2467,373,530,685,316,
资产减值损失(万元),-408,961,104,211,292,16,389,12,
公允价值变动收益(万元),--,--,--,--,0,0,0,0,
投资收益(万元),454,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,0,0,0,0,
营业利润(万元),13109,26364,21230,18788,16178,13275,10487,9167,
营业外收入(万元),741,289,387,1049,155,339,188,47,
营业外支出(万元),204,312,580,528,157,131,492,85,
非流动资产处置损失(万元),45,80,338,464,3,75,412,24,
利润总额(万元),13647,26341,21038,19309,16176,13483,10183,9129,
所得税费用(万元),1979,3805,2947,2622,2365,1865,1200,910,
未确认投资损失(万元),--,--,--,--,0,0,0,0,
净利润(万元),11668,22536,18090,16687,13811,11618,8983,8218,
归属于母公司所有者的净利润(万元),11098,21153,18090,16687,13811,11618,8983,8218,
被合并方在合并前实现净利润(万元),--,--,--,--,0,0,0,3575,
少数股东损益(万元),570,1383,--,--,0,0,0,0,
基本每股收益,0.21,0.4,0.68,0.67,0.69,0.58,0.57,0.61,
稀释每股收益,0.21,0.4,0.68,0.67,0.69,0.58,0.57,0.61,
