报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),80176,67803,59783,52617,58279,50272,
营业收入(万元),80176,67803,59783,52617,58279,50272,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),69458,58039,50709,44875,50446,44180,
营业成本(万元),58046,48507,44446,38323,42995,36417,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1413,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),521,484,300,1516,1506,1687,
销售费用(万元),10,48,32,9,12,16,
管理费用(万元),6739,7368,5735,5835,5889,6030,
财务费用(万元),280,-219,-368,-1574,-1101,-367,
资产减值损失(万元),2449,1851,563,766,1144,398,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),223,304,53,81,23,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),11220,10399,9127,7823,7856,6091,
营业外收入(万元),29,11,240,267,411,56,
营业外支出(万元),41,56,44,47,119,12,
非流动资产处置损失(万元),--,--,0,16,7,--,
利润总额(万元),11207,10354,9324,8043,8147,6135,
所得税费用(万元),2174,2502,2357,2015,2058,1567,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),9033,7852,6966,6029,6090,4568,
归属于母公司所有者的净利润(万元),9012,7834,6966,6029,6090,4568,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),20,17,-0,-0,--,--,
基本每股收益,0.8,0.96,1.07,0.92,0.98,0.88,
稀释每股收益,0.8,0.96,--,0.92,0.98,0.88,
