报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),118392,85575,60330,39179,22764,19823,16477,13249,9889,4370,
营业收入(万元),118392,85575,60330,39179,22764,19823,16477,13249,9889,4370,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),89784,65449,47027,30189,16648,13506,10735,8819,6529,3334,
营业成本(万元),67186,47716,34581,21843,12116,10378,8182,6514,5078,2458,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7340,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),381,308,305,174,112,112,311,443,249,114,
销售费用(万元),3861,3185,2556,1666,958,540,568,401,295,263,
管理费用(万元),7837,10231,8313,6155,3404,1914,1475,1118,825,499,
财务费用(万元),322,1010,207,-203,-120,191,202,190,4,0,
资产减值损失(万元),2858,3000,1064,553,177,370,-4,153,78,-0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),651,-161,220,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-206,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),29870,21020,13523,8990,6116,6317,5742,4430,3360,1036,
营业外收入(万元),40,57,1073,1593,515,234,488,366,94,10,
营业外支出(万元),18,33,8,12,--,2,2,--,--,--,
非流动资产处置损失(万元),--,--,0,6,--,2,2,--,--,--,
利润总额(万元),29893,21044,14588,10572,6631,6549,6229,4796,3453,1046,
所得税费用(万元),2652,1832,1155,1463,570,599,928,680,442,137,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),27241,19213,13433,9108,6062,5950,5301,4116,3011,909,
归属于母公司所有者的净利润(万元),27163,19224,12543,8067,6062,5950,5301,4116,3011,909,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),78,-11,890,1042,--,--,--,--,--,--,
基本每股收益,0.68,1.07,0.71,0.46,0.95,1.42,1.26,0.98,0.8,0.91,
稀释每股收益,0.68,1.07,0.71,0.46,0.95,1.42,1.26,0.98,0.8,0.91,
