报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),76627,73815,59926,46469,36955,22278,20865,
营业收入(万元),76627,73815,59926,46469,36955,22278,20865,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),73400,64208,49859,39082,32206,20011,19099,
营业成本(万元),55484,49005,38121,29156,24569,15197,15123,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),4124,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),285,573,343,224,116,66,61,
销售费用(万元),8062,7247,5136,3890,2902,1846,1804,
管理费用(万元),5211,5540,5788,5544,3403,2340,1822,
财务费用(万元),146,1793,422,389,910,529,235,
资产减值损失(万元),87,48,49,-122,306,32,54,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),953,482,66,9,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4998,10459,10133,7396,4749,2267,1766,
营业外收入(万元),76,271,472,328,221,252,85,
营业外支出(万元),75,58,19,52,30,18,5,
非流动资产处置损失(万元),--,--,15,1,--,0,--,
利润总额(万元),4999,10672,10586,7672,4939,2501,1847,
所得税费用(万元),925,1553,1606,1181,653,431,354,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),4074,9119,8980,6491,4286,2069,1492,
归属于母公司所有者的净利润(万元),4861,9013,8942,6397,4230,2133,1610,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-787,106,38,94,56,-64,-117,
基本每股收益,0.32,1.01,1.19,0.85,--,--,--,
稀释每股收益,0.32,1.01,1.19,0.85,--,--,--,
