报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),18335,14014,13497,12165,13398,12954,12410,9965,
营业收入(万元),18335,14014,13497,12165,13398,12954,12410,9965,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),14620,9618,8714,7925,9129,8756,8621,6485,
营业成本(万元),10852,6803,6714,6330,7579,6965,6868,5264,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1050,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),188,167,147,115,122,108,107,84,
销售费用(万元),642,381,316,307,344,304,241,179,
管理费用(万元),1704,2212,1489,1480,1357,1505,1357,1007,
财务费用(万元),-41,-18,-50,-325,-290,-137,51,-22,
资产减值损失(万元),224,74,96,17,17,11,-3,-28,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1703,1014,553,--,--,--,--,42,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6574,5978,5337,4240,4269,4198,3789,3522,
营业外收入(万元),74,331,317,180,136,202,195,59,
营业外支出(万元),3,1,0,1,--,1,1,5,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,
利润总额(万元),6645,6308,5653,4419,4404,4399,3982,3575,
所得税费用(万元),958,896,846,620,630,635,612,534,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5688,5412,4808,3799,3774,3764,3370,3041,
归属于母公司所有者的净利润(万元),5517,5412,4808,3799,3774,3764,3370,3041,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),170,--,--,--,--,--,--,--,
基本每股收益,0.79,0.77,0.82,0.72,0.72,0.72,0.64,0.59,
稀释每股收益,0.79,0.77,0.82,0.72,0.72,0.72,0.64,0.59,
