报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),128881,102079,76564,63798,68722,53828,38140,30963,24622,17852,14004,10146,
营业收入(万元),128881,102079,76564,63798,68722,53828,38140,30963,24622,17852,14004,10146,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),122041,96579,78781,67575,59340,43428,31041,24855,20301,14929,11709,8847,
营业成本(万元),61409,50216,42627,37965,33998,26613,19543,16858,14417,10395,8531,7067,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),14361,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),1393,1049,768,418,643,543,387,268,167,132,103,50,
销售费用(万元),21734,17423,14790,12894,14140,9499,7526,4214,2199,1436,978,561,
管理费用(万元),17154,25590,19264,13039,10307,7075,4578,4269,3406,2828,1949,1133,
财务费用(万元),673,217,-317,-711,-852,-988,-1253,-1092,-12,59,51,18,
资产减值损失(万元),5316,2084,1649,3970,1104,686,260,339,123,78,98,19,
公允价值变动收益(万元),-422,-108,-200,-242,--,--,--,--,0,0,0,0,
投资收益(万元),2954,1268,1518,1275,-1,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),245,-274,-279,-65,-1,--,--,--,0,0,0,0,
汇兑收益(万元),--,-65,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),16123,10137,-899,-2744,9380,10400,7099,6108,4322,2924,2295,1298,
营业外收入(万元),338,896,2928,3055,3140,2067,1339,1380,1019,662,473,289,
营业外支出(万元),279,249,181,206,187,100,23,11,2,2,4,3,
非流动资产处置损失(万元),--,--,1,20,13,2,--,--,0,0,0,0,
利润总额(万元),16182,10783,1847,105,12333,12367,8415,7477,5339,3583,2765,1583,
所得税费用(万元),1762,2067,-11,89,1761,1632,1219,1248,612,374,318,47,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),14420,8717,1859,16,10572,10734,7196,6229,4727,3209,2447,1536,
归属于母公司所有者的净利润(万元),9542,6701,1888,155,9959,10778,7229,6229,4727,3209,2447,1536,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,0,0,0,0,
少数股东损益(万元),4879,2015,-29,-139,613,-44,-34,--,0,0,0,0,
基本每股收益,0.22,0.15,0.04,0,0.25,0.54,0.36,0.65,1.26,0.88,1.48,4.4,
稀释每股收益,0.22,0.15,0.04,0,0.25,0.54,0.36,0.65,1.26,0.88,1.48,4.4,
