报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),245364,182544,144858,122188,97938,88976,73754,53694,
营业收入(万元),245364,182544,144858,122188,97938,88976,73754,53694,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),226690,164730,134362,116128,99790,84535,67903,48187,
营业成本(万元),97205,61402,50014,41050,35051,33375,28532,20183,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),58010,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),2572,2084,1891,1529,1288,1126,885,598,
销售费用(万元),52079,41110,33419,30470,25005,19394,15808,11643,
管理费用(万元),11058,56203,46961,41685,36208,29587,21225,15283,
财务费用(万元),-61,-230,606,753,667,364,215,-165,
资产减值损失(万元),5828,4161,1471,641,1570,689,1239,645,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),465,565,--,--,--,--,--,1,
对联营企业和合营企业的投资收益(万元),-523,-311,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),32959,27991,10495,6060,-1852,4441,5851,5509,
营业外收入(万元),103,122,7220,6513,6331,4825,2489,2180,
营业外支出(万元),96,8,3,4,19,11,25,2,
非流动资产处置损失(万元),--,--,0,3,9,11,--,--,
利润总额(万元),32966,28105,17712,12569,4460,9255,8314,7686,
所得税费用(万元),828,1081,283,662,-692,-127,76,1269,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),32138,27024,17429,11908,5153,9382,8238,6417,
归属于母公司所有者的净利润(万元),32195,27077,17467,12028,5341,9382,8238,6417,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-57,-53,-38,-120,-189,--,--,--,
基本每股收益,0.91,1.08,0.86,0.6,0.27,0.47,0.41,--,
稀释每股收益,0.9,1.08,0.86,0.6,0.27,0.47,--,--,
