报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),847277,773951,571405,483339,478380,346157,364914,370796,280012,129816,160123,110281,
营业收入(万元),846384,773894,571405,483339,478380,346157,364914,370796,280012,129816,160123,110281,
利息收入(万元),826,41,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),66,16,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),650306,584869,434338,416932,417781,289969,314704,311421,235478,119773,142367,89915,
营业成本(万元),468258,452009,324861,316539,337073,234805,255156,257565,188772,97073,116053,73392,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),47,0,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),31894,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),17214,13096,7193,4659,4369,4576,9051,7082,2878,1402,1158,1118,
销售费用(万元),36392,29354,27723,22655,22977,13461,12511,14950,12992,4649,4678,3675,
管理费用(万元),57578,61461,49713,37552,34881,28147,29948,24020,16135,9252,10601,5637,
财务费用(万元),32220,18346,23466,34468,16064,8591,7712,7439,14672,7410,8592,8915,
资产减值损失(万元),6702,10601,1382,1059,2418,388,326,364,30,-13,1285,-2822,
公允价值变动收益(万元),161,-162,--,--,--,--,-1,-11,0,0,-31,0,
投资收益(万元),56847,54634,37651,21055,21839,-893,-4700,-1646,-121,498,938,146,
对联营企业和合营企业的投资收益(万元),54685,51915,36184,20030,20939,-1352,-5125,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),262360,248317,174718,87462,82438,55295,45510,57718,44413,10542,18662,20512,
营业外收入(万元),651,296,5746,6736,5378,7088,6752,8207,7383,7150,2851,713,
营业外支出(万元),2372,2978,50,34,1306,577,106,48,144,117,614,553,
非流动资产处置损失(万元),--,--,20,6,783,18,36,--,0,0,0,0,
利润总额(万元),260638,245635,180414,94163,86510,61806,52156,65877,51652,17575,20899,20672,
所得税费用(万元),32933,30976,22065,11831,11018,10358,10367,7768,3053,2219,-135,10,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),227705,214659,158349,82333,75492,51448,41788,58108,48598,15356,21034,20662,
归属于母公司所有者的净利润(万元),228482,214809,158392,83986,76502,51221,42260,57905,48608,15360,21050,16155,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-777,-150,-43,-1654,-1010,227,-472,203,-10,-5,-16,-2,
基本每股收益,0.27,0.25,0.19,0.23,0.37,0.4,0.33,0.93,0.93,0.3,0.4,0.81,
稀释每股收益,0.27,0.25,0.19,0.23,0.37,0.4,0.33,0.93,0.93,0.3,0.4,0.81,
