报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),38417,93639,114859,160287,86926,37936,
营业收入(万元),38417,93639,114859,160287,86926,37936,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),34619,79768,105352,145784,84835,43947,
营业成本(万元),20763,71690,90542,133942,76344,35903,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1723,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),475,508,720,108,--,0,
销售费用(万元),164,389,330,467,213,134,
管理费用(万元),7403,6461,13024,5986,3800,3944,
财务费用(万元),2688,985,-131,2865,3445,3919,
资产减值损失(万元),1404,-264,866,2416,1032,48,
公允价值变动收益(万元),442,--,--,--,--,--,
投资收益(万元),0,--,11,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5595,14585,9516,14517,2091,-6011,
营业外收入(万元),750,811,324,249,109,245,
营业外支出(万元),80,40,124,211,15,9,
非流动资产处置损失(万元),--,--,--,--,1,4,
利润总额(万元),6266,15356,9716,14555,2186,-5775,
所得税费用(万元),-351,3717,1956,2584,419,-710,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6616,11638,7760,11971,1767,-5065,
归属于母公司所有者的净利润(万元),6616,11638,7771,12036,1884,-4995,
被合并方在合并前实现净利润(万元),--,--,--,--,-862,-255,
少数股东损益(万元),--,--,-11,-65,-116,-70,
基本每股收益,0.15,0.28,0.2,0.61,0.21,-0.55,
稀释每股收益,0.15,0.28,0.2,0.61,0.21,-0.55,
