报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),12082953,9046396,7116018,5748992,6437446,6193414,7205680,6890818,8057843,5573463,11496833,9387996,6373692,3387297,--,
营业收入(万元),12082953,9046396,7116018,5748992,6437446,6193414,7205680,6890818,8057843,5573463,11496833,9387996,6373692,3387297,--,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
营业总成本(万元),12077154,8974525,7811135,6174550,6649094,6745869,7982335,7807834,7255603,6361607,9279730,7545648,5659157,2937424,--,
营业成本(万元),11060488,8260464,7186580,5510823,5985222,6142554,7244204,7188881,6630957,5775994,8654612,6826545,5176311,2521655,--,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
研发费用(万元),1969,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
营业税金及附加(万元),23075,16560,12484,7600,8945,15607,40894,46028,77291,52289,91265,92165,63261,49808,--,
销售费用(万元),6146,5309,6546,13126,15106,13801,13503,16186,14081,13312,8514,10660,12423,3534,--,
管理费用(万元),683341,517922,413002,415322,413169,434199,504527,535778,479346,457655,430397,491634,289593,247114,--,
财务费用(万元),296729,172994,181556,228234,219779,136401,162758,10200,55496,66400,65564,124512,116005,116468,--,
资产减值损失(万元),203,1277,10967,-554,6873,3308,16450,10761,-1567,-4043,29377,133,1563,-1154,--,
公允价值变动收益(万元),-7727,--,1521,611,1438,1881,2906,19148,11333,346906,-520376,168784,-4323,4098,--,
投资收益(万元),223504,391892,-97660,207112,211640,989895,172857,217314,175386,-125055,263791,411492,185468,184213,--,
对联营企业和合营企业的投资收益(万元),207753,170196,140482,136083,136581,129203,171066,205644,171868,93206,133305,189015,131643,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
营业利润(万元),304473,495684,-791255,-217835,1429,439321,-600892,-680555,988959,-566294,1960518,2422624,895680,638185,--,
营业外收入(万元),84009,87268,60577,438261,200953,65883,118033,98450,52556,103495,86429,132120,160837,19642,--,
营业外支出(万元),3950,12648,128166,44846,151654,130831,256876,198635,122932,168519,559290,14193,5418,4033,--,
非流动资产处置损失(万元),--,--,104768,35363,118779,30225,3429,2618,170,1421,1007,1716,4309,0,--,
利润总额(万元),384532,570304,-858844,175580,50729,374373,-739735,-780739,918583,-631318,1487657,2540552,1051099,653794,--,
所得税费用(万元),81896,87235,51279,-3570,-104353,86431,74010,103143,119153,42395,295071,455154,176739,114905,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
净利润(万元),302636,483069,-910123,179150,155082,287942,-813744,-883883,799430,-673713,1192587,2085397,874360,538889,--,
归属于母公司所有者的净利润(万元),123003,266194,-990600,28339,36253,23547,-955916,-1044886,676096,-754129,1083036,1908536,757338,411250,381935,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,10424,--,0,--,--,
少数股东损益(万元),179634,216875,80477,150811,118829,264395,142172,161003,123334,80416,109550,174388,115742,127639,--,
基本每股收益,0.12,0.26,-0.97,0.03,0.04,0.02,-0.94,-1.02,0.66,-0.74,1.06,2.05,0.9,0.75,--,
稀释每股收益,0.12,0.26,-0.97,0.03,0.04,0.02,-0.94,-1.02,0.66,-0.74,1.06,2.05,0.9,0.75,--,
