报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),56013,48613,44286,43238,42712,42489,
营业收入(万元),56013,48613,44286,43238,42712,42489,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),49845,42773,38250,38158,38167,38334,
营业成本(万元),43368,37717,33229,33176,33800,34013,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1911,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),354,328,326,232,224,286,
销售费用(万元),978,828,768,711,629,647,
管理费用(万元),2297,3421,3456,3781,2997,2909,
财务费用(万元),44,216,154,171,302,248,
资产减值损失(万元),893,263,317,87,216,231,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),620,284,-24,-14,12,0,
对联营企业和合营企业的投资收益(万元),-60,182,-39,-44,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6826,6154,6012,5066,4557,4155,
营业外收入(万元),246,157,270,177,257,79,
营业外支出(万元),60,18,62,170,61,32,
非流动资产处置损失(万元),--,--,7,32,1,1,
利润总额(万元),7012,6292,6219,5073,4753,4202,
所得税费用(万元),958,931,1017,764,615,578,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6054,5361,5202,4309,4138,3624,
归属于母公司所有者的净利润(万元),6018,5365,5221,4327,4138,3624,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),37,-4,-18,-18,--,--,
基本每股收益,0.38,0.42,0.44,0.38,0.41,0.36,
稀释每股收益,0.38,0.42,0.44,0.38,0.41,0.36,
