报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),126867,134893,155693,177171,164003,140002,124272,158314,201149,158325,123875,
营业收入(万元),126867,134893,155693,177171,164003,140002,124272,158314,201149,158325,123875,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),136325,135031,140622,161822,152579,137612,123331,147149,164814,121257,105644,
营业成本(万元),122643,115348,113691,138086,132470,115106,101934,127239,142383,102897,92270,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4349,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1583,1744,1316,725,757,563,436,177,865,891,322,
销售费用(万元),4234,4338,5038,8101,7238,4791,4172,5982,8639,5755,3514,
管理费用(万元),5912,8745,11062,11471,9171,7942,7191,8262,9848,9384,7049,
财务费用(万元),2079,3378,1419,1974,3316,5591,3707,3330,2328,575,1322,
资产减值损失(万元),-4475,1477,8096,1464,-373,3618,5891,2160,751,1755,1168,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1062,365,-174,360,-53,-235,503,7588,117,-28,--,
对联营企业和合营企业的投资收益(万元),24,24,-456,311,--,-235,-660,227,1212,-28,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-8600,584,14898,15709,11371,2156,1444,18752,36452,37040,18231,
营业外收入(万元),864,56,242,211,160,249,239,993,842,1153,514,
营业外支出(万元),133,205,943,958,587,165,294,343,33,304,74,
非流动资产处置损失(万元),--,--,861,740,350,0,62,10,6,--,5,
利润总额(万元),-7870,435,14196,14962,10944,2239,1389,19402,37261,37889,18672,
所得税费用(万元),-1242,234,2568,2124,1618,237,276,2883,5646,4643,2853,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-6628,201,11628,12838,9326,2002,1113,16519,31615,33247,15819,
归属于母公司所有者的净利润(万元),-5926,607,11741,12863,9286,1997,1114,16358,31143,33116,15819,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-702,-407,-113,-24,40,5,-1,161,473,130,--,
基本每股收益,-0.06,0.01,0.12,0.13,0.09,0.02,0.02,0.38,0.78,0.83,0.4,
稀释每股收益,-0.06,0.01,0.12,0.13,0.09,0.02,0.02,0.38,0.78,0.83,0.4,
