报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),91610,59268,47549,45093,44559,34909,
营业收入(万元),91610,59268,47549,45093,44559,34909,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),77292,48123,37772,41078,38339,31211,
营业成本(万元),62253,37867,28629,27615,28415,22339,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3565,2325,1960,2043,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),659,456,358,299,264,336,
销售费用(万元),1929,1317,1700,1583,1475,1205,
管理费用(万元),7807,5708,5295,9331,7905,7265,
财务费用(万元),98,44,132,402,59,-1,
资产减值损失(万元),982,406,-302,-194,221,67,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),705,1060,976,543,167,96,
对联营企业和合营企业的投资收益(万元),-264,13,60,-5,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),15386,12430,10634,4558,6388,3793,
营业外收入(万元),385,515,686,386,256,72,
营业外支出(万元),7,420,12,9,102,150,
非流动资产处置损失(万元),--,--,--,--,82,--,
利润总额(万元),15764,12525,11307,4935,6542,3715,
所得税费用(万元),2322,1902,1685,1338,924,692,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),13443,10623,9622,3597,5618,3023,
归属于母公司所有者的净利润(万元),12611,10114,9264,3504,5642,3023,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),831,509,357,93,-24,--,
基本每股收益,0.86,0.72,0.71,0.49,3.75,2.02,
稀释每股收益,0.86,0.72,0.71,0.49,3.75,2.02,
