报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),296098,927663,659155,866060,454255,592802,482697,311401,157005,111542,73217,29083,15884,
营业收入(万元),296098,927663,659155,866060,454255,592802,482697,311401,157005,111542,73217,29083,15884,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),433566,910617,620239,838012,447077,594943,458204,302060,148689,108944,70027,28661,14408,
营业成本(万元),311562,830399,573981,790284,423854,570485,441028,281233,138297,102474,57650,21020,10006,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),173,826,453,233,58,51,96,380,133,103,140,41,53,
销售费用(万元),3156,3429,11549,5040,3752,2147,1785,1494,1275,838,6564,3110,118,
管理费用(万元),4453,7289,5296,5076,3018,3109,3160,2551,1997,2175,1262,1533,1787,
财务费用(万元),72548,67932,35536,26900,16999,14264,11995,11663,6682,3563,4194,2924,1910,
资产减值损失(万元),41675,741,-6578,10478,-604,4888,140,4738,305,-209,217,33,535,
公允价值变动收益(万元),--,-151,-3107,-575,-219,5470,563,-1403,-579,--,-161,161,0,
投资收益(万元),-350,14012,-4581,10910,6224,15292,-3733,2058,-1259,143,-1420,-127,0,
对联营企业和合营企业的投资收益(万元),-27,-217,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-137588,30933,31228,38384,13183,18621,21322,9997,6479,2741,1609,455,1477,
营业外收入(万元),0,3,836,381,1,829,3,287,2875,174,0,1757,1,
营业外支出(万元),90336,55,10,50,141,499,9,29,3,39,39,648,4,
非流动资产处置损失(万元),--,--,--,--,4,--,--,--,--,--,--,--,--,
利润总额(万元),-227923,30880,32054,38714,13042,18950,21317,10255,9351,2876,1570,1565,1473,
所得税费用(万元),-56073,7771,7000,8759,3221,3234,5286,2428,1946,1039,549,179,-34,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-171850,23110,25054,29956,9821,15716,16031,7827,7405,1837,1021,1385,1507,
归属于母公司所有者的净利润(万元),-171845,23119,25082,30029,9870,15716,16031,7827,5747,1216,568,1370,1230,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-5,-9,-28,-73,-49,--,--,--,1657,622,453,15,277,
基本每股收益,-1.27,0.17,0.19,0.23,0.28,0.45,0.46,0.22,0.16,0.03,0.02,0.04,0.04,
稀释每股收益,-1.27,0.17,0.19,0.23,0.28,0.45,0.46,0.22,0.16,0.03,0.02,0.04,0.04,
