报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),168122,137476,127542,134509,137637,133386,136727,126220,87604,54623,
营业收入(万元),168122,137476,127542,134509,137637,133386,136727,126220,87604,54623,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),164917,134382,123327,127526,126252,115207,116450,108290,79698,49056,
营业成本(万元),108197,93092,90601,93884,91839,85259,88734,83471,60372,35977,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),19422,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2973,3530,2433,953,987,972,737,817,214,76,
销售费用(万元),5252,4889,4547,5159,6181,5093,5140,4470,3350,2837,
管理费用(万元),15222,18078,15473,16193,14033,11901,11624,10426,8929,7755,
财务费用(万元),13788,14227,9390,10259,12518,11971,10280,8832,6491,2490,
资产减值损失(万元),63,565,883,1078,693,11,-66,273,342,-80,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),37,124,238,238,234,150,150,143,150,279,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8245,5970,4453,7220,11619,18328,20427,18074,8056,5846,
营业外收入(万元),10,23,1291,1498,942,1011,774,787,2009,1193,
营业外支出(万元),90,49,72,133,42,55,58,29,49,40,
非流动资产处置损失(万元),--,--,11,74,32,--,1,3,21,9,
利润总额(万元),8165,5944,5671,8585,12519,19284,21144,18831,10016,6998,
所得税费用(万元),1370,299,329,1040,1615,2683,3364,2704,483,706,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),6795,5645,5343,7545,10903,16601,17779,16127,9533,6293,
归属于母公司所有者的净利润(万元),7314,6017,5468,7501,10630,16272,17544,15948,9506,6194,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-519,-372,-126,45,273,329,236,179,28,99,
基本每股收益,0.17,0.14,0.13,0.19,0.27,0.51,0.55,0.51,--,--,
稀释每股收益,0.17,0.14,0.13,0.19,0.27,0.51,0.55,0.51,--,--,
