报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),951434,877510,856498,1031075,570338,494410,519818,383763,421864,307610,273348,336178,325022,20732,
营业收入(万元),951434,877510,856498,1031075,570338,494410,519818,383763,421864,307610,273348,336178,325022,257670,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),637956,562853,539652,639850,457123,459401,484432,365265,339312,267302,259269,291072,281615,--,
营业成本(万元),463245,394483,386952,426125,338474,343960,368377,272193,266162,203600,191336,226380,234751,--,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),18992,18240,17003,16795,7091,5301,5066,4461,4990,3601,3034,3820,3508,--,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
管理费用(万元),33169,33527,31846,32407,24859,28917,24615,22948,22927,16622,14130,13223,11983,--,
财务费用(万元),118326,98601,105055,157910,85821,82850,85478,63957,53244,42907,50684,39344,31120,--,
资产减值损失(万元),4223,18002,-1204,6612,877,-1627,896,1707,-8012,573,85,8306,253,--,
公允价值变动收益(万元),892,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),15612,5413,998,6215,-3835,2761,13607,11346,4610,3374,1158,6526,6256,--,
对联营企业和合营企业的投资收益(万元),5396,3881,-596,-2920,-3835,1717,12817,10828,4217,3019,1101,6440,6464,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),333396,344560,317844,397440,109381,37770,48993,29843,87163,43682,15237,51631,49663,--,
营业外收入(万元),2648,847,30206,81341,11698,6584,5218,10862,16052,1061,3593,5093,18,--,
营业外支出(万元),1421,1722,218,1052,6632,2901,582,259,389,165,2484,83,142,--,
非流动资产处置损失(万元),--,--,12,43,6505,2764,383,3,10,8,283,--,--,--,
利润总额(万元),334623,343685,347833,477730,114447,41453,53628,40446,102826,44578,16346,56642,49539,31505,
所得税费用(万元),63499,63169,57225,77093,19380,7018,10414,9393,12224,5206,6073,5805,1792,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),271125,280516,290608,400637,95067,34434,43214,31054,90602,39372,10273,50837,47747,20732,
归属于母公司所有者的净利润(万元),238473,251075,259455,256919,59281,22534,28663,19287,66291,32818,3097,33444,30790,20732,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),32652,29441,31153,143718,35786,11901,14551,11766,24311,6554,7176,17393,16957,--,
基本每股收益,0.39,0.41,0.43,0.54,0.26,0.1,0.13,0.09,0.29,0.22,0.02,0.24,0.23,0.21,
稀释每股收益,0.39,0.41,0.43,0.54,0.26,0.1,0.13,0.09,0.29,0.22,0.02,0.24,0.23,0.21,
