报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),177560,192071,106066,50892,57335,41491,41030,36529,14670,4920,
营业收入(万元),177560,192071,106066,50892,57335,41491,41030,36529,14670,4920,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),152922,162009,91684,47754,50926,35461,36184,32014,12654,4862,
营业成本(万元),121852,127287,68346,35039,41546,29330,28300,25195,9860,3384,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4951,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1347,1232,933,190,223,167,228,208,50,20,
销售费用(万元),10772,11796,9338,4277,3058,1943,2087,1991,624,330,
管理费用(万元),9238,14263,11815,7966,5701,4115,4058,3448,1999,911,
财务费用(万元),3542,2887,683,133,-154,-231,1334,1201,108,50,
资产减值损失(万元),1220,4543,568,150,551,137,177,-28,13,168,
公允价值变动收益(万元),-16,-99,112,--,--,--,--,--,--,--,
投资收益(万元),-144,378,499,--,-38,--,--,-10,397,2,
对联营企业和合营企业的投资收益(万元),-462,-1,--,--,--,--,--,-1,-8,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25747,31893,14992,3138,6371,6030,4846,4504,2413,59,
营业外收入(万元),594,224,1940,1753,1685,2285,1553,653,2033,1388,
营业外支出(万元),1324,1973,879,245,1151,725,58,19,33,39,
非流动资产处置损失(万元),--,--,817,209,814,443,58,--,27,39,
利润总额(万元),25017,30145,16054,4646,6906,7589,6342,5139,4412,1408,
所得税费用(万元),4192,4613,1599,433,613,704,405,522,491,205,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),20825,25531,14455,4213,6293,6885,5937,4617,3922,1203,
归属于母公司所有者的净利润(万元),16164,21302,12751,4332,6325,6889,5937,4617,3922,1198,
被合并方在合并前实现净利润(万元),--,--,483,--,--,--,--,--,--,--,
少数股东损益(万元),4661,4229,1704,-120,-32,-4,--,--,--,5,
基本每股收益,0.45,0.59,0.35,0.14,0.2,0.33,0.5,0.44,0.4,0.15,
稀释每股收益,0.45,0.59,0.35,0.14,0.2,0.33,0.5,0.44,0.4,0.15,
