报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),82279,80557,234148,184106,282327,355248,3366,5032,1456,1304,2450,5516,1439,
营业收入(万元),82279,80557,234148,184106,282327,355248,3366,5032,1456,1304,2450,5516,1439,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),267024,59659,233407,168370,265592,342385,3431,5842,1387,7181,2041,5470,1000,
营业成本(万元),18039,15729,196514,131491,222679,292527,2755,4802,873,523,1006,4052,405,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),9455,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),533,862,1809,2337,1265,1589,-320,85,-342,1071,159,341,79,
销售费用(万元),6254,4958,3857,5321,9527,12828,3,1,6,1,5,5,0,
管理费用(万元),19755,21211,12075,11724,14749,19346,847,550,423,522,484,621,520,
财务费用(万元),59553,16157,18014,15874,14868,14399,146,400,424,402,385,450,-4,
资产减值损失(万元),153434,742,1138,1623,2504,1696,0,5,3,4662,2,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,264,18226,-318,-52,538,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,-422,-397,-479,-168,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-184721,21147,18967,15418,16683,13401,-65,-810,69,-5877,410,46,439,
营业外收入(万元),2183,0,2952,2661,3641,2832,2501,1432,4,26,--,--,127,
营业外支出(万元),367144,1,234,125,492,88,20,1,0,2,--,5,30,
非流动资产处置损失(万元),--,--,16,19,136,55,9,--,--,--,--,--,--,
利润总额(万元),-549683,21146,21684,17955,19832,16144,2416,621,73,-5853,410,41,536,
所得税费用(万元),1212,450,3156,4675,5299,3543,18,31,143,229,272,337,239,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-550894,20695,18528,13279,14533,12601,2398,590,-69,-6082,137,-296,297,
归属于母公司所有者的净利润(万元),-550894,4590,17231,12249,13480,11713,2375,574,-139,-6099,63,-297,256,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-0,16106,1297,1031,1053,888,23,16,69,17,74,1,40,
基本每股收益,-9.57,0.08,0.3,0.21,0.23,0.54,0.27,0.07,-0.02,-0.7,0.01,-0.03,0.03,
稀释每股收益,-9.57,0.08,0.3,0.21,0.23,0.54,0.27,0.07,-0.02,-0.7,0.01,-0.03,0.03,
