报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),119580,112769,77732,80042,113758,100389,110861,113750,70982,36783,
营业收入(万元),119490,112688,77669,80004,113731,100389,110861,113750,70982,36783,
利息收入(万元),90,81,63,39,27,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),133146,110883,76231,83954,109742,94597,103214,106239,64762,31918,
营业成本(万元),100910,92084,63686,68730,95747,83417,91192,94120,57722,28035,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1249,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),877,673,669,281,221,354,372,279,110,121,
销售费用(万元),6660,6751,4455,4638,4682,4100,4209,4649,2931,1770,
管理费用(万元),4309,6658,3875,3887,3417,3617,3937,4191,2772,1251,
财务费用(万元),3609,3289,2768,3615,4160,2523,2872,2592,1067,740,
资产减值损失(万元),15532,1429,778,2803,1515,585,631,407,160,1,
公允价值变动收益(万元),-5626,-818,--,--,--,--,--,--,--,--,
投资收益(万元),10,35,40,99,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),4,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-18886,1481,1542,-3813,4015,5792,7648,7512,6220,4865,
营业外收入(万元),8451,1387,436,514,699,445,57,178,13,2,
营业外支出(万元),62,22,16,2,4,8,10,24,9,0,
非流动资产处置损失(万元),--,--,0,2,0,--,--,--,--,--,
利润总额(万元),-10497,2847,1962,-3300,4710,6229,7694,7666,6225,4867,
所得税费用(万元),-338,586,391,-430,892,962,1207,1236,982,1374,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),-10159,2261,1571,-2870,3818,5267,6487,6430,5243,3493,
归属于母公司所有者的净利润(万元),-10049,2281,1573,-2869,3820,5270,6488,6430,5243,3493,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,2662,
少数股东损益(万元),-110,-21,-2,-1,-2,-2,-0,--,--,--,
基本每股收益,-0.66,0.23,0.2,-0.42,0.71,1.03,1.27,1.26,1.06,3.04,
稀释每股收益,-0.66,0.23,0.2,-0.42,0.71,1.03,1.27,1.26,1.06,3.04,
