报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),106909,83169,69172,37570,38925,23717,9466,
营业收入(万元),106909,83169,69172,37570,38925,23717,9466,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),78866,68137,55066,34792,33913,19403,8188,
营业成本(万元),44860,37684,30146,17973,16389,9389,3667,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),177,219,144,5,3,--,--,
销售费用(万元),--,--,--,--,--,--,--,
管理费用(万元),4007,3046,2584,1780,1262,713,661,
财务费用(万元),29431,26002,22189,15049,16254,9296,3856,
资产减值损失(万元),392,1186,3,-15,6,6,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),0,--,--,0,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),28121,15045,14106,2778,5011,4314,1278,
营业外收入(万元),3,2040,249,2675,40,0,3,
营业外支出(万元),18,23,163,30,--,27,105,
非流动资产处置损失(万元),--,--,0,5,--,--,--,
利润总额(万元),28106,17063,14193,5423,5051,4287,1176,
所得税费用(万元),1174,567,496,221,5,-1,-1,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),26931,16496,13697,5202,5046,4288,1177,
归属于母公司所有者的净利润(万元),26931,16496,13697,5202,5046,4296,1183,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-0,-0,-0,-0,-0,-9,-7,
基本每股收益,0.14,0.09,0.08,0.04,0.04,0.03,0.01,
稀释每股收益,0.14,0.09,0.08,0.04,0.04,0.03,0.01,
