报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),3522399,3383921,3135905,2804707,2532584,2232571,1980558,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),8175267,7589348,5997522,5878768,4867890,3775462,3239864,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),546252,607697,594043,402609,290559,245938,179883,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),1779,1652,2277,5797,1569,2078,2097,
营业总成本(万元),2080716,2004474,1789026,1600218,1395025,1144586,1028069,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),5630576,4807883,3473013,3481627,2634028,1793683,1479680,
手续费及佣金支出(万元),24023,29795,11864,12670,10330,7640,9094,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),194,329,243,172,310,282,1026,
营业税金及附加(万元),44108,37155,94801,199094,178716,152243,136056,
销售费用(万元),1010386,974640,916115,823686,748842,720864,661740,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),1026027,992349,777867,577266,467157,271197,229246,
公允价值变动收益(万元),-16388,-70639,60258,-569,7704,-2721,-1833,
投资收益(万元),383381,22855,2283,19554,3401,2211,38367,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,625,
汇兑收益(万元),61028,58712,-35602,-7155,5820,10927,10953,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),1441683,1379448,1346879,1204489,1137559,1087985,952489,
营业外收入(万元),787,3181,14419,8567,8139,18436,12157,
营业外支出(万元),15731,3672,8899,4849,4235,2198,2059,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),1426740,1378956,1352398,1208207,1141464,1104223,962588,
所得税费用(万元),100489,177359,288705,257726,271551,284286,259013,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),1326251,1201597,1063693,950481,869912,819936,703575,
归属于母公司所有者的净利润(万元),1306494,1187500,1061058,949743,868495,818550,703575,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),19757,14097,2635,738,1418,1386,--,
基本每股收益,1.04,1.03,0.98,0.91,0.84,0.86,0.77,
稀释每股收益,1.04,1.03,0.98,0.91,0.84,0.86,0.77,
