报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),70564,69502,84638,66072,86351,71105,68224,40415,28212,18069,15495,15491,10700,9460,
营业收入(万元),70564,69502,84638,66072,86351,64374,68224,40415,28212,18069,15495,15491,10700,9460,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,6731,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),71364,70306,80126,69731,84083,64595,61891,35970,22601,13235,11383,11230,6961,6405,
营业成本(万元),55375,52781,58939,50153,65852,44849,48022,27115,17665,10923,9706,8900,6026,5135,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,3902,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),2423,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1037,886,830,394,557,517,511,345,199,136,137,130,98,115,
销售费用(万元),5132,5751,6807,5762,5153,4634,4088,2908,1819,752,641,687,203,192,
管理费用(万元),7336,9414,11489,11339,9953,8993,8550,5170,2815,1667,1166,1303,844,695,
财务费用(万元),-599,408,1584,1456,1056,832,182,191,169,-356,-423,174,38,92,
资产减值损失(万元),661,1065,476,628,1514,867,538,242,-66,112,155,36,-248,176,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-0,0,--,0,0,0,
投资收益(万元),955,2105,1360,4552,--,--,--,2000,74,197,--,155,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),1452,2960,5872,892,2268,6510,6333,6445,5685,5031,4111,4417,3739,3055,
营业外收入(万元),428,67,737,956,1254,1330,772,972,783,834,668,1144,1278,822,
营业外支出(万元),62,252,86,26,130,333,51,118,144,15,38,83,23,1,
非流动资产处置损失(万元),--,--,43,1,41,275,4,58,38,7,2,1,1,0,
利润总额(万元),1817,2775,6524,1822,3392,7507,7054,7299,6323,5850,4741,5478,4994,3876,
所得税费用(万元),419,1478,2419,126,-252,1693,1294,1131,1043,1016,651,721,0,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),1398,1297,4105,1696,3644,5815,5760,6167,5280,4834,4091,4757,4994,3876,
归属于母公司所有者的净利润(万元),514,1076,1268,917,2767,4909,5212,5805,4926,4834,4091,4757,4994,3876,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),884,221,2837,779,877,906,548,363,354,0,--,-0,0,0,
基本每股收益,0.01,0.02,0.04,0.03,0.09,0.16,0.17,0.4,0.36,0.36,0.56,0.79,2.5,1.94,
稀释每股收益,0.01,0.02,0.04,0.03,0.09,0.16,0.17,0.4,0.36,0.36,0.56,0.79,2.5,1.94,
