报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),24753,50337,47947,38980,43850,34096,39779,52620,27526,18118,14290,19541,18123,12092,6939,
营业收入(万元),24753,50337,47947,38980,43850,34096,39779,52620,27526,18118,14290,19541,18123,12092,6939,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),37743,50266,47902,38847,45111,41013,35638,46295,24759,16167,12766,15599,14637,10012,5775,
营业成本(万元),21725,41638,36528,29164,30130,24100,20774,33081,16637,12096,9191,12148,11202,7475,4372,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),1103,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),237,400,286,536,682,727,878,981,521,285,355,301,139,90,46,
销售费用(万元),1547,2639,3441,2929,2481,3254,3075,2625,1541,893,777,737,1201,1037,693,
管理费用(万元),2987,4110,5684,5462,6941,10036,10190,8956,6244,3398,2588,2111,1959,1438,722,
财务费用(万元),89,87,-51,3,256,116,-456,-164,-375,-609,-114,11,17,-7,-7,
资产减值损失(万元),10055,1392,2013,752,4621,2780,1177,817,190,104,-30,291,120,-21,-52,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),1,0,0,--,-1,--,--,--,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),-12341,963,45,133,-1263,-6918,4141,6325,2768,1951,1524,3943,3486,2080,1163,
营业外收入(万元),125,105,922,775,1628,946,1343,510,458,746,706,70,0,0,0,
营业外支出(万元),505,80,152,87,50,14,15,1,32,38,42,0,0,0,0,
非流动资产处置损失(万元),--,--,37,17,0,14,0,1,32,38,--,0,0,0,0,
利润总额(万元),-12721,988,815,821,315,-5986,5470,6834,3194,2658,2187,4013,3486,2080,1163,
所得税费用(万元),565,32,508,348,-146,-1055,379,989,308,272,186,509,350,142,151,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),-13286,956,307,473,461,-4931,5091,5845,2886,2387,2002,3503,3135,1938,1012,
归属于母公司所有者的净利润(万元),-13286,956,725,886,782,-4809,5091,5845,2886,2387,2002,3503,3135,1938,1012,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,-418,-414,-321,-121,--,--,--,--,--,0,0,0,0,
基本每股收益,-0.37,0.03,0.02,0.02,0.02,-0.13,0.14,0.36,0.18,0.22,0.21,0.44,0.51,0.31,1.01,
稀释每股收益,-0.37,0.03,0.02,0.02,0.02,-0.13,0.14,0.36,0.18,0.22,0.21,0.44,0.51,0.31,1.01,
