报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),497195,442182,405321,391517,353239,
营业收入(万元),497195,442182,405321,391517,353239,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),478287,424187,394079,384901,349065,
营业成本(万元),328899,288672,273678,265374,242302,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),3091,2633,2086,1169,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),3029,3096,2796,2623,2238,
销售费用(万元),106928,93904,85651,78307,72381,
管理费用(万元),28422,26867,26015,26928,22125,
财务费用(万元),6869,7523,3630,5807,3339,
资产减值损失(万元),1049,1492,224,4694,6680,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),3094,3048,3158,25337,30,
对联营企业和合营企业的投资收益(万元),3094,3048,3024,-6,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),25797,22510,12040,29681,4204,
营业外收入(万元),1409,1812,6076,4821,4691,
营业外支出(万元),181,260,291,527,2485,
非流动资产处置损失(万元),--,--,--,--,1010,
利润总额(万元),27025,24062,17825,33975,6410,
所得税费用(万元),2363,2468,3269,4295,813,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),24662,21594,14556,29680,5597,
归属于母公司所有者的净利润(万元),24273,22224,15021,30240,5911,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),389,-630,-465,-560,-314,
基本每股收益,0.32,0.29,0.18,0.63,0.12,
稀释每股收益,0.32,0.29,0.18,0.63,0.12,
