报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),111027,82647,63038,51201,50293,42039,30740,
营业收入(万元),111027,82647,63038,51201,50293,42039,30740,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),97347,72407,53340,43891,43814,35749,27620,
营业成本(万元),71118,54174,39175,29999,30077,25663,20057,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),3585,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),995,671,499,428,371,271,210,
销售费用(万元),15245,11899,9516,9411,8933,6804,5247,
管理费用(万元),4526,6047,4320,3822,4038,2818,2095,
财务费用(万元),1045,-515,-329,-33,81,89,-1,
资产减值损失(万元),833,131,159,264,315,104,13,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),1802,953,--,--,137,26,-119,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),16262,12019,9698,7310,6616,6316,3001,
营业外收入(万元),33,44,445,726,873,104,5,
营业外支出(万元),123,63,14,2,5,10,11,
非流动资产处置损失(万元),--,--,2,0,1,9,10,
利润总额(万元),16171,12000,10129,8034,7484,6409,2995,
所得税费用(万元),2206,1679,1375,1182,1065,910,398,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),13965,10322,8754,6853,6419,5499,2597,
归属于母公司所有者的净利润(万元),14207,10298,8754,6853,6419,5499,2597,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-242,23,--,--,--,--,--,
基本每股收益,0.91,0.67,1.88,1.47,1.5,--,--,
稀释每股收益,0.91,0.67,1.88,1.47,1.5,--,--,
