报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1395472,1020398,511316,654881,583783,847193,924175,1152826,525794,259296,322456,249959,160917,
营业收入(万元),1395472,1020398,511316,654881,583783,847193,924175,1152826,525794,259296,322456,249959,160917,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业总成本(万元),1330484,957540,493996,629249,546694,742480,721416,426656,344442,248783,298148,192109,144673,
营业成本(万元),1193189,833231,401146,501114,392392,539071,542576,313720,266892,199016,249213,159193,119817,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
研发费用(万元),5325,--,--,--,--,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业税金及附加(万元),10021,8781,6227,4990,1984,3505,10646,15800,4227,2221,2032,2704,1028,
销售费用(万元),8152,7756,6713,7869,5822,5132,4607,5318,3985,2688,2685,3413,2382,
管理费用(万元),65076,60848,59822,70112,76937,86652,80869,62550,49026,32502,23944,18482,11396,
财务费用(万元),33891,21418,8508,14587,30105,33778,22975,12852,10960,11501,8961,3785,2807,
资产减值损失(万元),14830,25507,11579,30578,39454,74341,59744,16416,9352,855,11312,4531,7244,
公允价值变动收益(万元),--,0,-2,6,4,-6,-1,-13,4,8,-8,0,9,
投资收益(万元),3949,2640,899,2367,-91,-621,-483,475,845,-262,-57,334,-168,
对联营企业和合营企业的投资收益(万元),78,1338,-108,1853,-504,-1045,-976,603,--,-364,-85,363,61,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业利润(万元),83255,81956,18216,28005,37001,104086,202276,726632,182200,10259,24243,58184,16084,
营业外收入(万元),3705,916,13802,12188,7741,17634,8398,4946,4062,7550,4357,3774,950,
营业外支出(万元),3165,2823,1038,3378,2040,872,1076,4023,2050,460,1988,10453,2330,
非流动资产处置损失(万元),--,--,491,3093,1437,440,909,3775,1774,213,1666,8499,2161,
利润总额(万元),83794,80048,30980,36814,42702,120848,209598,727555,184212,17349,26612,51506,14704,
所得税费用(万元),25895,10377,22952,31050,16356,25840,42324,166674,47102,6374,3708,11218,3472,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
净利润(万元),57899,69671,8028,5764,26346,95008,167273,560881,137110,10976,22903,40287,11232,
归属于母公司所有者的净利润(万元),58379,40134,9084,32572,64303,157419,151038,347842,75074,5577,16913,30815,7236,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-480,29538,-1056,-26808,-37957,-62410,16235,213039,62036,5399,5990,9472,3996,
基本每股收益,0.16,0.11,0.03,0.09,0.27,0.65,0.62,2.87,0.93,0.07,0.21,0.76,0.18,
稀释每股收益,0.16,0.11,0.03,0.09,0.27,0.65,0.62,2.87,0.93,0.07,0.21,0.76,0.18,
