报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),179523,170696,161682,139594,128550,121978,104006,
营业收入(万元),179523,170696,161682,139594,128550,121978,104006,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),155768,146329,138984,121985,113426,107576,92598,
营业成本(万元),122664,119655,112091,92671,83663,79844,69249,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),6995,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),1663,1424,2987,4021,3020,3529,2901,
销售费用(万元),9593,8832,7617,6884,7287,6876,6661,
管理费用(万元),10966,14297,13912,15380,14703,14513,12896,
财务费用(万元),-27,-190,589,1311,934,917,567,
资产减值损失(万元),3914,2310,1787,1716,3819,1897,324,
公允价值变动收益(万元),--,--,--,--,--,--,13,
投资收益(万元),283,604,12,15,15,--,-18,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),25288,25820,22710,17624,15139,14402,11403,
营业外收入(万元),1631,1263,1090,1131,1176,1140,1338,
营业外支出(万元),92,47,122,41,50,489,126,
非流动资产处置损失(万元),--,--,5,2,17,--,--,
利润总额(万元),26828,27036,23678,18714,16264,15053,12615,
所得税费用(万元),3854,4135,3603,2679,2583,2378,1699,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),22974,22901,20076,16034,13682,12675,10916,
归属于母公司所有者的净利润(万元),22998,22911,20075,16034,13682,12675,10916,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-25,-10,1,--,--,--,--,
基本每股收益,0.57,0.6,0.57,0.46,0.39,0.36,--,
稀释每股收益,0.57,0.6,0.57,0.46,0.39,0.36,--,
