报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),254675,298489,173571,246581,144736,130499,115925,124288,
营业收入(万元),254675,298489,173571,246581,144736,130499,115925,124288,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),405226,299321,173423,171357,137820,125371,108426,112727,
营业成本(万元),292484,262018,142128,134731,107676,96625,83596,90751,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3237,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),2477,1936,1458,4527,207,757,802,674,
销售费用(万元),5777,6107,5585,5348,5081,4444,3647,3337,
管理费用(万元),13992,11926,12392,15355,17591,18467,16183,15517,
财务费用(万元),24452,13580,9228,8998,5613,3494,2949,2643,
资产减值损失(万元),62806,3755,2632,2397,1652,1585,1248,-196,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),268,--,--,--,--,57,23,486,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),-148396,679,148,75224,6916,5185,7523,12047,
营业外收入(万元),567,536,1357,800,44974,452,549,522,
营业外支出(万元),46,228,76,239,40,22,50,19,
非流动资产处置损失(万元),--,--,23,200,10,--,45,4,
利润总额(万元),-147874,987,1429,75786,51851,5616,8022,12550,
所得税费用(万元),552,88,-213,11139,8571,582,1182,1533,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),-148426,899,1642,64647,43280,5034,6840,11017,
归属于母公司所有者的净利润(万元),-151074,899,1642,64647,43280,4937,6721,9065,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),2648,--,--,--,--,96,119,1952,
基本每股收益,-1.44,0.01,0.02,0.68,0.84,0.1,0.14,0.19,
稀释每股收益,-1.44,0.01,0.02,0.68,0.84,0.1,0.14,0.19,
