报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),618437,462817,433852,378643,393291,397377,304284,358127,346422,284578,363224,283487,190457,
营业收入(万元),618437,462817,433852,378643,393291,397377,304284,358127,346422,284578,363224,283487,190457,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),550446,368525,382901,362142,386314,390368,318155,354068,332894,269368,354646,278078,186719,
营业成本(万元),484349,309061,307514,289628,327711,341557,266470,320622,303830,242934,327059,251432,162749,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),19373,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),3949,3733,5555,7455,5646,7066,3646,4596,3908,3040,2893,3213,2340,
销售费用(万元),7688,6876,7013,7778,8123,6943,6798,5963,5589,4908,5152,5308,5010,
管理费用(万元),22573,40054,48466,41695,29132,20512,16910,14588,11377,11072,10830,10225,8696,
财务费用(万元),5009,3826,8255,12337,12556,11611,10770,5252,6695,6175,8534,7021,6477,
资产减值损失(万元),7505,4976,6097,3249,3145,2680,13562,3048,1496,1238,178,879,1445,
公允价值变动收益(万元),--,--,--,--,--,--,-1811,1811,--,0,--,--,--,
投资收益(万元),-3407,-4054,-391,-34,--,--,--,2717,--,68,5,-2,0,
对联营企业和合营企业的投资收益(万元),-3486,-4054,-412,-34,--,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),67502,92212,50559,16467,6977,7009,-15682,8586,13528,15279,8582,5407,3739,
营业外收入(万元),466,704,4014,4100,2462,1441,1915,1858,3188,1415,1038,891,642,
营业外支出(万元),295,1289,1416,2436,106,98,300,805,879,1410,316,440,513,
非流动资产处置损失(万元),--,--,501,66,33,59,92,250,781,227,85,--,--,
利润总额(万元),67672,91627,53158,18131,9333,8352,-14066,9639,15837,15284,9304,5858,3868,
所得税费用(万元),10218,15353,9176,3777,1971,1750,-3636,669,3993,2952,945,1164,855,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),57454,76274,43982,14354,7362,6602,-10430,8970,11844,12332,8359,4694,3013,
归属于母公司所有者的净利润(万元),56799,76802,44876,12051,5926,4457,-11548,7064,9418,10038,7162,3629,2515,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),655,-528,-894,2303,1436,2144,1118,1905,2426,2293,1196,1065,498,
基本每股收益,0.32,0.56,0.43,0.17,0.11,0.1,-0.25,0.15,0.24,0.31,0.29,0.15,0.1,
稀释每股收益,0.32,0.56,0.43,0.17,0.11,0.1,-0.25,0.15,0.24,0.31,0.29,0.15,0.1,
