报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),59905,49812,36997,30025,27560,25155,
营业收入(万元),59905,49812,36997,30025,27560,25155,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),53313,43263,32280,26857,23641,21039,
营业成本(万元),41898,33941,25016,20640,17784,15902,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2704,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),318,428,320,195,173,137,
销售费用(万元),3477,2788,2490,1839,1861,1644,
管理费用(万元),3886,5037,3762,3503,2911,2589,
财务费用(万元),516,737,696,909,839,650,
资产减值损失(万元),513,332,-5,-229,74,117,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),472,11,--,-23,-22,-92,
对联营企业和合营企业的投资收益(万元),--,--,--,-23,-22,-92,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7290,6749,4716,3144,3897,4024,
营业外收入(万元),1062,236,707,345,259,123,
营业外支出(万元),5,7,45,57,57,39,
非流动资产处置损失(万元),--,--,2,--,2,--,
利润总额(万元),8347,6978,5379,3433,4099,4107,
所得税费用(万元),1064,1012,715,398,568,612,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7283,5966,4665,3034,3531,3496,
归属于母公司所有者的净利润(万元),7288,5984,4676,3052,3540,3497,
被合并方在合并前实现净利润(万元),--,--,--,196,39,--,
少数股东损益(万元),-5,-18,-11,-18,-9,-1,
基本每股收益,0.91,0.9,0.78,0.54,--,--,
稀释每股收益,0.91,0.9,0.78,0.54,--,--,
