报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),1153,1837,2361,4007,4384,3012,
营业收入(万元),1153,1837,2361,4007,4384,3012,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),2075,2707,3636,3859,4270,3893,
营业成本(万元),1195,1513,2390,2858,3444,2909,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),93,94,68,65,57,53,
销售费用(万元),103,240,236,208,155,332,
管理费用(万元),679,856,686,716,612,587,
财务费用(万元),2,0,-0,1,1,1,
资产减值损失(万元),4,4,256,10,1,10,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),-922,-870,-1275,149,113,-881,
营业外收入(万元),4,10,3,1,29,1,
营业外支出(万元),112,137,28,0,3,1,
非流动资产处置损失(万元),--,--,--,--,--,0,
利润总额(万元),-1030,-997,-1300,150,140,-881,
所得税费用(万元),--,--,0,--,--,--,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),-1030,-997,-1300,150,140,-881,
归属于母公司所有者的净利润(万元),-1030,-997,-1300,150,140,-881,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,-0.02,-0.02,-0.03,0,0,-0.02,
稀释每股收益,-0.02,-0.02,-0.03,0,0,-0.02,
