报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),101330,91344,98391,82533,64440,50328,44164,37702,23238,14741,12880,6312,
营业收入(万元),101330,91344,98391,82533,64440,50328,44164,37702,23238,14741,12880,6312,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),87942,74277,65730,56466,41672,29379,21041,16464,13060,7800,6395,4134,
营业成本(万元),50437,40191,35757,35732,28325,19213,16822,13259,8507,5310,4406,3251,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),19052,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),1226,1204,1533,959,525,510,476,420,254,163,156,67,
销售费用(万元),10476,10269,8432,7782,4765,3897,2036,1379,820,275,247,221,
管理费用(万元),9774,24750,20850,15503,12666,10293,6552,4393,3404,2112,1286,591,
财务费用(万元),-3864,-2855,-2290,-4225,-5170,-4768,-5005,-3024,-36,-58,-26,-22,
资产减值损失(万元),841,719,1447,715,562,233,161,37,111,-1,327,26,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),1488,149,309,196,--,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),44,-829,-608,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),19440,23694,32970,26262,22768,20949,23122,21238,10178,6941,6485,2178,
营业外收入(万元),7,25,6352,6375,4388,3907,5425,2778,1209,1187,223,659,
营业外支出(万元),9,11,51,9,33,1,--,--,0,1,11,6,
非流动资产处置损失(万元),--,--,36,9,1,--,--,--,0,0,1,2,
利润总额(万元),19439,23708,39271,32628,27123,24855,28547,24015,11387,8127,6697,2832,
所得税费用(万元),1583,100,4149,5314,2537,1239,2628,3606,1025,1115,932,205,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),17855,23608,35122,27314,24586,23617,25920,20409,10362,7012,5764,2627,
归属于母公司所有者的净利润(万元),17855,23805,35647,27599,24528,23617,25920,20409,10362,7012,5764,2627,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,0,0,0,0,
少数股东损益(万元),--,-198,-526,-285,58,--,--,--,0,0,0,0,
基本每股收益,0.38,0.53,0.79,0.62,1.1,1.07,1.18,2.13,1.38,0.93,2.02,0.92,
稀释每股收益,0.38,0.52,0.79,0.62,1.1,1.07,1.18,2.13,1.38,0.93,2.02,0.92,
