报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),481023,571240,945224,1199552,1949455,2055007,2013854,1558688,977572,618448,453852,368222,260198,
营业收入(万元),481023,571240,945224,1199552,1949455,2055007,2013854,1558688,977572,618448,453852,368222,260198,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),426432,472231,993344,1277081,1956318,2009573,1937833,1531109,959388,601018,427873,339018,236935,
营业成本(万元),315900,371478,819823,1174575,1834810,1881540,1797314,1463963,900129,557560,373758,297771,200988,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),216,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),17294,15097,12592,11550,13117,13612,15951,11398,10250,4181,3831,3580,3466,
销售费用(万元),7354,8333,8452,9631,11590,12088,15711,11317,9470,7515,6223,5776,6131,
管理费用(万元),45301,49011,38954,50798,65777,72054,88010,41681,36168,29960,34726,30957,22262,
财务费用(万元),28723,17856,22686,22682,26766,28920,18921,3160,2723,1660,2291,424,1242,
资产减值损失(万元),11642,10456,90837,7845,4258,1360,1927,-410,648,142,7044,511,2846,
公允价值变动收益(万元),-1,1,--,--,--,--,--,--,--,0,--,--,--,
投资收益(万元),48,990,86,29607,34148,-2,568,-1,-2,56,-160,-24,-212,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,-4,7,-1,-2,4,-162,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),54816,100100,-48034,-47922,27285,45431,76590,27578,18182,17486,25820,29179,23051,
营业外收入(万元),4728,5415,957,293,2988,934,719,561,326,48,154,679,847,
营业外支出(万元),2099,1540,1896,1249,970,1565,1124,1918,717,3414,1087,1937,1204,
非流动资产处置损失(万元),--,--,249,166,108,734,258,197,235,3249,845,--,--,
利润总额(万元),57444,103976,-48973,-48878,29303,44801,76185,26220,17791,14120,24887,27921,22693,
所得税费用(万元),18417,18494,6633,11086,13045,23673,19561,8873,5073,4734,6263,9452,7358,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),39027,85482,-55606,-59964,16258,21127,56624,17347,12718,9386,18624,18469,15335,
归属于母公司所有者的净利润(万元),15247,62745,-62977,-54425,6229,4328,40931,11594,12945,11456,19042,18816,15329,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),23781,22737,7371,-5539,10029,16800,15693,5753,-227,-2070,-418,-347,6,
基本每股收益,0.15,0.62,-0.62,-0.54,0.06,0.05,0.43,0.18,0.21,0.18,0.3,0.3,0.24,
稀释每股收益,0.15,0.62,-0.62,-0.54,0.06,0.05,0.43,0.18,0.21,0.18,0.3,0.3,0.24,
