报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),50332,85176,82690,56483,84450,57822,55778,54953,37043,26782,19041,16068,13346,11060,8613,
营业收入(万元),50332,85176,82690,56483,84450,57822,55778,54953,37043,26782,19041,16068,13346,11060,8613,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),55285,89346,80183,91071,89749,72765,54622,44792,32711,23534,16436,13647,11107,9586,7640,
营业成本(万元),35294,65871,60043,46776,65311,50458,44393,34481,27044,20543,14368,11810,9995,8482,6853,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),200,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),772,1337,763,181,459,273,356,349,189,83,106,67,79,63,23,
销售费用(万元),1121,1551,1761,3507,6247,2503,828,861,725,557,325,557,373,282,186,
管理费用(万元),6752,6844,7030,11999,6329,7842,5026,5971,2613,1446,923,813,391,465,366,
财务费用(万元),11598,12560,10480,10806,10855,8560,4324,2867,1834,774,648,444,309,297,245,
资产减值损失(万元),-453,1184,106,17801,548,3130,-305,263,307,131,66,-44,-39,-3,-34,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),4012,-186,-295,--,--,--,--,--,3,--,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),33,-502,-363,--,--,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-711,-4151,2212,-34588,-5300,-14943,1156,10161,4335,3248,2605,2421,2238,1473,973,
营业外收入(万元),2185,793,839,1220,6165,5109,715,935,1028,236,330,54,12,13,7,
营业外支出(万元),131,612,188,2692,160,104,167,295,123,31,50,12,11,14,10,
非流动资产处置损失(万元),--,--,109,1815,--,--,2,26,19,--,0,0,0,0,0,
利润总额(万元),1342,-3970,2864,-36060,705,-9938,1704,10801,5240,3453,2884,2463,2239,1473,970,
所得税费用(万元),269,-134,206,-209,113,131,1024,1959,684,437,351,374,345,173,134,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),1074,-3836,2658,-35851,592,-10069,680,8842,4555,3016,2533,2089,1894,1300,836,
归属于母公司所有者的净利润(万元),1063,-3931,2544,-27666,364,-6864,878,9212,4555,3016,2533,2089,1894,1300,836,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),11,95,114,-8184,228,-3205,-198,-370,--,--,0,0,0,0,0,
基本每股收益,0.02,-0.06,0.04,-0.45,0.01,-0.17,0.02,0.48,0.25,0.37,0.51,0.51,0.51,0.35,0.22,
稀释每股收益,0.02,-0.06,0.04,-0.45,0.01,-0.17,0.02,0.48,0.25,0.37,0.51,0.51,0.51,0.35,0.22,
