报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),79881,72928,64971,48240,44984,46547,45975,53402,
营业收入(万元),79881,72928,64971,48240,44984,46547,45975,53402,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),78537,71511,62132,46360,41779,42737,42062,47375,
营业成本(万元),52962,50173,44421,36267,32758,33451,32983,38870,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4831,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),875,1018,892,183,275,197,408,252,
销售费用(万元),12036,9549,6884,2818,2357,2345,1991,2352,
管理费用(万元),5634,8841,7805,5631,4919,5031,5247,5339,
财务费用(万元),488,375,878,827,1340,1212,1103,465,
资产减值损失(万元),1712,1556,1252,634,129,501,330,98,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1588,1117,192,332,--,--,--,--,
对联营企业和合营企业的投资收益(万元),295,-17,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),5555,4614,3030,2212,3205,3810,3913,6026,
营业外收入(万元),167,75,2921,989,652,576,1542,342,
营业外支出(万元),20,45,132,101,509,10,2,37,
非流动资产处置损失(万元),--,--,17,46,3,--,1,7,
利润总额(万元),5702,4645,5819,3100,3348,4376,5453,6332,
所得税费用(万元),570,430,690,393,486,563,699,612,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5132,4215,5129,2707,2862,3814,4754,5720,
归属于母公司所有者的净利润(万元),5145,4215,5129,2707,2862,3814,4754,5720,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-13,--,--,--,--,--,--,--,
基本每股收益,0.11,0.09,0.13,0.15,0.2,0.28,0.35,0.43,
稀释每股收益,0.11,--,0.13,0.15,0.2,0.28,0.35,0.43,
