报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),53931,33297,17691,7768,1660,
营业收入(万元),53931,33297,17691,7768,1660,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),28452,18487,14697,7193,2429,
营业成本(万元),9032,6102,5789,2520,477,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),7844,4716,3370,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),599,557,419,147,14,
销售费用(万元),7551,4125,3111,1360,427,
管理费用(万元),3737,3032,2115,3112,1486,
财务费用(万元),-593,-360,-101,-89,9,
资产减值损失(万元),282,315,-5,143,15,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),2053,1253,277,-1,--,
对联营企业和合营企业的投资收益(万元),-259,-199,0,-1,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),27572,16681,3270,574,-768,
营业外收入(万元),18,19,153,517,12,
营业外支出(万元),26,46,15,10,2,
非流动资产处置损失(万元),--,--,--,--,--,
利润总额(万元),27565,16654,3407,1081,-759,
所得税费用(万元),2513,1969,-23,--,--,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),25051,14685,3430,1081,-759,
归属于母公司所有者的净利润(万元),24879,14685,3430,1081,-759,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),172,-0,-0,--,--,
基本每股收益,0.69,0.41,0.1,--,--,
稀释每股收益,0.69,0.41,0.1,--,--,
