报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),216907,219773,261499,279180,320949,
营业收入(万元),216907,219773,261499,279180,320949,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),88844,97725,136403,140036,146608,
营业成本(万元),48503,47376,68176,75447,84023,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),14974,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),3324,4508,4726,3730,4563,
销售费用(万元),18596,13608,14384,12819,11571,
管理费用(万元),19084,38233,51006,53830,52042,
财务费用(万元),-15686,-6750,-3997,-6003,-5890,
资产减值损失(万元),49,749,2108,213,298,
公允价值变动收益(万元),502,-4118,-2498,6616,--,
投资收益(万元),202,3494,14064,655,1119,
对联营企业和合营企业的投资收益(万元),527,159,322,1070,664,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),141764,135546,136511,146377,175460,
营业外收入(万元),81,289,16109,15527,18652,
营业外支出(万元),112,169,64,93,102,
非流动资产处置损失(万元),--,--,--,--,75,
利润总额(万元),141733,135666,152556,161811,194010,
所得税费用(万元),22364,19010,24837,23891,28707,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),119370,116656,127719,137920,165303,
归属于母公司所有者的净利润(万元),117569,114805,126337,132665,157978,
被合并方在合并前实现净利润(万元),--,--,840,19517,16998,
少数股东损益(万元),1800,1851,1382,5255,7324,
基本每股收益,1.94,2.07,2.46,--,--,
稀释每股收益,1.94,2.07,2.46,--,--,
