报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),320925,298417,215410,220226,219261,186809,
营业收入(万元),320925,298417,215410,220226,219261,186809,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),310502,289084,206825,214144,215577,185090,
营业成本(万元),299862,276050,194593,200960,203095,173076,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4417,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),939,1088,678,244,228,163,
销售费用(万元),2815,2819,2332,2208,1842,1465,
管理费用(万元),1639,7682,7959,8748,7936,7816,
财务费用(万元),437,999,719,1686,2542,1584,
资产减值损失(万元),394,447,544,299,-67,985,
公允价值变动收益(万元),--,--,-109,90,19,--,
投资收益(万元),--,--,-121,328,4,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),10543,9722,8356,6499,3707,1719,
营业外收入(万元),904,473,637,804,1071,600,
营业外支出(万元),10,16,98,1,180,30,
非流动资产处置损失(万元),--,--,38,1,162,12,
利润总额(万元),11436,10179,8895,7302,4598,2289,
所得税费用(万元),2080,1620,1446,1158,882,479,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),9356,8559,7449,6144,3717,1810,
归属于母公司所有者的净利润(万元),9356,8559,7449,6144,3717,1810,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.54,0.83,0.8,0.67,0.41,0.2,
稀释每股收益,0.54,0.83,0.8,0.67,0.41,0.2,
