报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),45378,33573,32979,32359,34354,30381,21660,
营业收入(万元),45378,33573,32979,32359,34354,30381,21660,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),41669,28802,27549,26673,28975,27517,20353,
营业成本(万元),29405,19409,18954,18906,21487,19913,14690,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1600,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),716,469,493,356,272,443,259,
销售费用(万元),4135,3614,3641,2976,2773,3415,2746,
管理费用(万元),4926,4944,4123,4208,3703,3291,2390,
财务费用(万元),447,223,75,68,363,351,256,
资产减值损失(万元),438,143,262,159,377,104,12,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),37,141,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-184,-18,--,--,--,--,--,
汇兑收益(万元),--,3,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4115,5522,5430,5686,5380,2864,1308,
营业外收入(万元),266,2,253,146,564,497,255,
营业外支出(万元),74,295,119,206,283,315,210,
非流动资产处置损失(万元),--,--,--,2,83,247,32,
利润总额(万元),4308,5230,5564,5626,5661,3045,1352,
所得税费用(万元),778,842,933,1212,774,743,287,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3530,4388,4631,4414,4886,2302,1066,
归属于母公司所有者的净利润(万元),3540,4388,4631,4414,4886,2302,1066,
被合并方在合并前实现净利润(万元),--,4264,--,--,--,--,--,
少数股东损益(万元),-11,--,--,--,--,--,--,
基本每股收益,0.47,0.63,0.82,0.78,0.94,0.45,0.35,
稀释每股收益,0.47,0.63,0.82,0.78,0.94,0.45,0.35,
