报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),57770,66910,57127,53853,19751,4979,4907,11391,4856,5038,
营业收入(万元),57770,66910,57127,53853,19751,4979,4907,11391,4856,5038,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44459,52042,43372,41994,19616,8804,7914,11318,8784,9638,
营业成本(万元),8407,7792,6406,6105,1013,777,1047,1489,846,1114,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4344,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),816,732,686,498,173,150,243,603,265,260,
销售费用(万元),26347,35201,27618,29087,11168,3933,2555,4743,3507,2108,
管理费用(万元),4578,8152,8626,8236,7086,3934,3900,4277,3912,4018,
财务费用(万元),-37,87,32,66,13,1,-10,10,23,-26,
资产减值损失(万元),3,78,4,223,162,9,178,197,230,2164,
公允价值变动收益(万元),--,2,-1,-17,-12,--,--,-9,2,9,
投资收益(万元),2097,1789,1850,2239,773,-37,-70,92,118,-205,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,-0,-17,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15791,17607,15604,11859,896,-3863,-3077,155,-3808,-4796,
营业外收入(万元),0,9,1266,1186,604,532,13,42,15,24,
营业外支出(万元),174,1,72,34,3,16,95,34,139,148,
非流动资产处置损失(万元),--,--,70,9,3,15,30,30,109,87,
利润总额(万元),15618,17615,16798,13010,1497,-3346,-3159,163,-3932,-4920,
所得税费用(万元),2922,2276,2446,2520,-1435,--,--,9,--,-14,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),12696,15339,14352,10490,2932,-3346,-3159,154,-3932,-4906,
归属于母公司所有者的净利润(万元),12787,15477,14461,10530,2932,-3346,-3155,145,-3930,-4864,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-91,-138,-109,-40,--,--,-3,9,-2,-42,
基本每股收益,0.37,0.44,0.66,0.74,0.2,-0.46,-0.43,0.02,-0.54,-0.67,
稀释每股收益,0.37,0.44,0.66,0.74,0.2,-0.46,-0.43,0.02,-0.54,-0.67,
