报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),70682,55431,48610,207053,180343,235925,106006,381349,472041,351449,279363,311975,250806,214429,
营业收入(万元),70682,55431,48610,207053,180343,235925,106006,381349,472041,351449,279363,311975,250806,214429,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
营业总成本(万元),68158,54575,47578,238768,223120,276321,242632,488666,528739,347792,297631,280088,241266,203332,
营业成本(万元),62317,48727,41127,203068,183113,237132,121113,395588,466964,304252,255563,244699,209630,175824,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
研发费用(万元),35,--,--,--,--,--,--,--,--,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
营业税金及附加(万元),571,638,593,742,625,846,678,773,1285,1179,1463,2175,1303,1054,
销售费用(万元),2447,2016,1944,4196,3747,5757,1253,7806,12225,8366,3964,4084,3834,3417,
管理费用(万元),2680,2588,3586,16625,17912,16591,30780,23431,21091,15210,13743,13525,13624,11998,
财务费用(万元),163,690,-313,9424,10053,13033,19352,35631,25773,18438,19883,14455,12849,10760,
资产减值损失(万元),-55,-84,641,4713,7670,2962,69457,25437,1400,347,3014,1150,26,280,
公允价值变动收益(万元),--,--,--,-32,16,29,-14,--,--,--,--,0,--,0,
投资收益(万元),22,21,15,60,7,2218,66209,-7364,1970,2639,-3560,973,102,-264,
对联营企业和合营企业的投资收益(万元),--,--,--,0,--,--,--,--,1959,2638,-3560,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
营业利润(万元),2476,847,1047,-31686,-42754,-38149,-70432,-114681,-54728,6296,-21828,32859,9642,10833,
营业外收入(万元),24,442,541,39709,322,8799,223223,2086,8005,7753,2481,3506,105,29,
营业外支出(万元),207,72,56,1652,335,359,42749,534,128,366,537,293,171,162,
非流动资产处置损失(万元),--,--,--,76,141,182,3320,--,11,156,156,96,47,0,
利润总额(万元),2294,1217,1531,6371,-42768,-29709,110043,-113129,-46851,13683,-19883,36072,9575,10700,
所得税费用(万元),1653,443,-95,491,194,445,8728,765,-7304,3153,-2001,8394,2503,2790,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,
净利润(万元),640,773,1627,5880,-42961,-30154,101315,-113894,-39547,10530,-17882,27678,7072,7910,
归属于母公司所有者的净利润(万元),133,193,452,5477,-42961,-26100,110964,-101256,-37163,9832,-17909,27635,7035,7904,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),507,580,1174,404,-0,-4054,-9649,-12638,-2384,699,27,42,37,6,
基本每股收益,0,0,0.01,0.06,-0.5,-0.3,1.28,-1.17,-0.43,0.11,-0.21,0.67,0.17,0,
稀释每股收益,0,0,0.01,0.06,-0.5,-0.3,1.28,-1.17,-0.43,0.11,-0.21,0.67,0.17,0,
