报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),90968,52023,40597,33837,28443,20010,10475,6414,
营业收入(万元),90968,52023,40597,33837,28443,20010,10475,6414,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),75102,38873,31199,25253,21862,16229,8533,5909,
营业成本(万元),63889,31158,23736,19730,16668,12245,6451,4091,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2284,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),184,93,41,0,--,-2,147,304,
销售费用(万元),399,211,--,--,--,--,--,--,
管理费用(万元),5944,5719,4927,3315,3187,2686,1453,1271,
财务费用(万元),2398,1692,2511,2193,2007,1299,482,243,
资产减值损失(万元),4,--,-15,15,35,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,23,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),16449,13398,9398,8608,6546,3782,1942,504,
营业外收入(万元),152,112,95,89,498,118,130,321,
营业外支出(万元),3,0,0,6,120,2,1,1,
非流动资产处置损失(万元),--,--,--,0,--,1,--,--,
利润总额(万元),16598,13510,9493,8691,6924,3897,2072,824,
所得税费用(万元),2274,2021,1670,1477,1028,568,264,197,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),14324,11490,7823,7214,5896,3329,1808,627,
归属于母公司所有者的净利润(万元),14286,11490,7823,7214,5909,3329,1808,627,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),38,--,--,--,-12,-0,--,--,
基本每股收益,0.68,0.56,0.5,0.46,0.38,0.2,0.11,0.04,
稀释每股收益,0.68,0.56,0.5,0.46,0.38,0.2,0.11,0.04,
