报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),791722,544469,332048,250080,177521,125371,78394,55701,43606,30713,25755,20581,17136,8157,
营业收入(万元),791722,544469,332048,250080,177521,125371,78394,55701,43606,30713,25755,20581,17136,8157,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),771727,506197,308329,224216,149987,104097,66742,45924,35210,25394,19796,16663,13763,7317,
营业成本(万元),395655,264724,164298,127803,78758,58917,36268,23818,18804,13615,13251,11844,10085,3867,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),93922,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),8188,4257,3023,2272,2519,1876,1485,1193,836,460,339,203,157,81,
销售费用(万元),172589,111134,64874,37547,24008,15829,13079,8544,6175,5260,2524,1775,1219,1353,
管理费用(万元),94721,117661,72945,56533,45547,28031,16137,11698,9374,6400,3641,2702,1697,1608,
财务费用(万元),-1666,-2584,-3373,-3778,-4181,-1997,-1271,-294,-244,-573,-103,290,383,149,
资产减值损失(万元),8319,11005,6561,3839,3335,1441,1044,965,265,231,144,-150,221,259,
公允价值变动收益(万元),-14,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),7480,4872,14656,3911,1272,300,249,-135,77,16,1,4,-153,-37,
对联营企业和合营企业的投资收益(万元),-379,2016,1224,1055,291,269,-193,-194,--,16,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),62778,53952,38375,29775,28806,21574,11901,9642,8473,5335,5960,3922,3220,803,
营业外收入(万元),6814,4943,19075,16869,14965,11221,8461,5032,2879,3488,1926,1638,513,320,
营业外支出(万元),3719,1189,1363,190,396,736,93,300,153,83,137,25,8,16,
非流动资产处置损失(万元),--,--,779,15,93,90,14,2,0,3,5,11,6,5,
利润总额(万元),65873,57705,56086,46454,43375,32058,20269,14374,11198,8740,7749,5536,3724,1107,
所得税费用(万元),4076,9787,6408,2796,4526,4215,2095,1115,1087,734,742,180,209,114,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),61797,47918,49678,43658,38849,27844,18174,13259,10111,8005,7007,5356,3515,993,
归属于母公司所有者的净利润(万元),54207,43468,48443,42529,37943,27899,18240,13263,10114,8027,6987,5350,3515,999,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),7591,4450,1235,1129,906,-55,-67,-4,-2,-22,20,6,0,-5,
基本每股收益,0.27,0.33,0.37,0.34,0.47,0.64,0.48,0.53,0.63,0.5,0.71,0.67,0.48,0.14,
稀释每股收益,0.26,0.32,0.37,0.34,0.47,0.64,0.48,0.53,0.63,0.5,0.71,0.67,0.48,0.14,
