报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),31881,28636,27468,22680,21517,20146,16636,13978,7908,5188,2681,
营业收入(万元),31881,28636,27468,22680,21517,20146,16636,13978,7908,5188,2681,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),28744,25959,23169,18062,17319,15923,13133,9073,5486,4339,2450,
营业成本(万元),25502,21376,21241,16291,15391,13936,11527,7850,4792,3700,2090,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),1472,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),202,184,213,152,116,125,151,76,52,30,8,
销售费用(万元),1156,1119,917,663,589,509,372,276,142,152,96,
管理费用(万元),765,2469,1592,1454,1302,1237,1093,918,551,459,256,
财务费用(万元),-1115,657,-981,-721,-179,-32,-45,-57,-39,-18,-8,
资产减值损失(万元),763,155,187,223,100,149,35,10,-12,16,8,
公允价值变动收益(万元),75,-68,53,-53,--,--,--,--,0,0,0,
投资收益(万元),603,796,69,159,280,91,342,188,0,0,0,
对联营企业和合营企业的投资收益(万元),491,295,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),3876,3458,4421,4724,4478,4314,3846,5093,2422,849,231,
营业外收入(万元),0,0,246,146,279,115,7,118,315,1135,196,
营业外支出(万元),2,2,0,1,4,1,0,8,8,0,0,
非流动资产处置损失(万元),--,--,0,1,4,0,0,0,0,0,0,
利润总额(万元),3874,3456,4666,4869,4753,4428,3852,5202,2729,1984,427,
所得税费用(万元),408,411,562,649,548,514,398,634,261,230,29,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),3466,3045,4105,4221,4205,3914,3455,4569,2469,1754,398,
归属于母公司所有者的净利润(万元),3466,3045,4105,4221,4205,3914,3455,4569,2469,1754,398,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,
基本每股收益,0.18,0.16,0.41,0.47,0.47,0.44,0.38,0.53,0.41,0.29,0.07,
稀释每股收益,0.18,0.16,0.41,0.47,0.47,0.44,0.38,0.53,0.41,0.29,0.07,
