报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),53698,46808,44995,47581,56582,22674,10447,8591,7525,6233,6635,6458,6267,5435,3746,
营业收入(万元),53698,46808,44995,47581,56582,22674,10447,8591,7525,6233,6635,6458,6267,5435,3746,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),49789,67533,38546,40343,48995,20421,11671,8825,7227,5394,5360,4088,3956,3884,3462,
营业成本(万元),14400,12503,10473,12671,22125,9679,5210,4508,3420,2583,2686,2386,2409,2464,2198,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
研发费用(万元),1241,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业税金及附加(万元),1161,1099,1237,739,726,256,121,98,92,64,77,75,77,63,30,
销售费用(万元),27567,23528,20254,21035,19877,6668,3764,1753,1909,1277,1391,713,798,645,551,
管理费用(万元),4759,5830,5957,5649,5704,3192,2317,2218,1676,1518,1267,739,612,641,646,
财务费用(万元),147,160,142,232,230,142,191,165,109,-12,-74,130,13,50,52,
资产减值损失(万元),513,24412,482,17,333,483,67,83,20,-36,12,43,47,22,-15,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
投资收益(万元),152,54,219,207,31,15381,1728,2196,1970,563,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),152,54,219,72,7,1482,1728,2196,1970,563,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业利润(万元),4184,-20691,6669,7445,7618,17634,504,1963,2268,1402,1274,2370,2311,1550,284,
营业外收入(万元),69,118,8,504,1155,401,202,125,371,277,341,507,150,0,0,
营业外支出(万元),20,10,14,126,43,103,2,3,20,2,9,--,0,6,0,
非流动资产处置损失(万元),--,--,3,15,31,103,--,--,--,0,--,--,0,6,0,
利润总额(万元),4233,-20583,6663,7823,8731,17932,705,2085,2619,1677,1606,2877,2461,1544,284,
所得税费用(万元),645,893,1145,1188,1365,3983,0,61,94,170,234,435,250,2,7,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
净利润(万元),3588,-21476,5517,6635,7365,13949,705,2024,2525,1508,1372,2442,2211,1542,277,
归属于母公司所有者的净利润(万元),3588,-21476,5517,6635,7365,13949,705,2024,2525,1508,1372,2442,2211,1542,277,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,705,--,--,0,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
基本每股收益,0.07,-0.42,0.11,0.13,0.15,0.65,0.03,0.1,0.15,0.18,0.17,0.4,0.36,0.25,0.05,
稀释每股收益,0.07,-0.42,0.11,0.13,0.15,0.65,0.03,0.1,0.15,0.18,0.17,0.4,0.36,0.25,0.05,
