报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),59038,48357,35347,30258,29412,24773,19783,17935,
营业收入(万元),59038,48357,35347,30258,29412,24773,19783,17935,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),46949,36610,25725,22562,22540,18333,14706,13047,
营业成本(万元),35589,27391,19174,16695,17228,13733,11175,10301,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4472,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),531,389,347,292,269,149,192,104,
销售费用(万元),3293,2739,1938,1686,1483,1268,1010,670,
管理费用(万元),1899,5541,3914,3299,3162,2752,2205,1907,
财务费用(万元),131,-105,-161,-75,-29,-5,16,-11,
资产减值损失(万元),1034,655,513,664,427,436,109,74,
公允价值变动收益(万元),3,--,--,--,--,--,--,--,
投资收益(万元),2722,1530,55,54,21,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),17276,15414,9677,7750,6894,6440,5077,4889,
营业外收入(万元),14,313,1931,1659,1910,824,331,71,
营业外支出(万元),38,--,8,18,15,25,25,68,
非流动资产处置损失(万元),--,--,6,--,--,0,--,--,
利润总额(万元),17253,15727,11600,9391,8789,7239,5383,4892,
所得税费用(万元),2390,3345,1580,1261,1222,993,765,690,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),14863,12382,10020,8130,7567,6246,4619,4202,
归属于母公司所有者的净利润(万元),14863,12381,10019,8129,7566,6243,4617,4200,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,15,18,
少数股东损益(万元),-0,1,1,2,1,2,2,2,
基本每股收益,1.06,0.88,1.33,1.08,1,0.83,0.66,--,
稀释每股收益,1.06,0.88,1.33,1.08,1,0.83,0.66,--,
