报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),96559,79981,64680,54596,46001,53314,47846,33659,22978,17902,
营业收入(万元),96559,79981,64680,54596,46001,53314,47846,33659,22978,17902,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),89700,73367,58409,49620,41535,46794,41075,28414,19112,14587,
营业成本(万元),68007,54828,42004,36527,30776,36191,31849,21411,14199,10335,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),240,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),44,511,722,27,6,36,33,16,10,0,
销售费用(万元),16562,13013,12177,9315,7600,7687,6217,5265,4193,3741,
管理费用(万元),4011,3762,3390,2702,2311,2185,2643,1489,587,467,
财务费用(万元),956,1045,76,742,746,634,314,240,132,22,
资产减值损失(万元),-120,208,41,306,96,61,19,-7,-9,22,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,132,82,--,--,--,45,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7722,7192,6353,4976,4466,6519,6816,5244,3866,3315,
营业外收入(万元),168,29,660,68,439,1339,294,517,146,8,
营业外支出(万元),295,19,87,3,20,1,45,88,123,37,
非流动资产处置损失(万元),--,--,14,--,1,--,2,28,32,--,
利润总额(万元),7594,7202,6925,5041,4885,7856,7066,5673,3888,3286,
所得税费用(万元),1183,1144,1117,821,807,2074,1784,1443,984,841,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),6411,6058,5809,4220,4077,5783,5281,4230,2904,2445,
归属于母公司所有者的净利润(万元),6411,6058,5809,4220,4077,5783,5281,4230,2904,2445,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.69,0.65,0.66,0.6,0.58,0.83,0.75,0.65,--,--,
稀释每股收益,0.69,0.65,0.66,0.6,0.58,0.83,0.75,0.65,--,--,
