报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),4054712,4126637,5215988,5003064,6079327,6301444,5881632,5252766,3762074,2518819,2055080,1425810,1100733,
营业收入(万元),4054712,4126637,5215988,5003064,6079327,6301444,5881632,5252766,3762074,2518819,2055080,1425810,1100733,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3716517,4000622,5208584,5077342,6129222,6288847,5759669,5056067,3606585,2392172,1989580,1334331,1024035,
营业成本(万元),3328827,3680991,4928641,4773557,5816644,5993183,5525322,4834586,3433587,2235243,1866863,1218419,914098,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),26076,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),43895,26006,14420,7353,6976,7088,8034,8706,7028,6402,7959,5363,3737,
销售费用(万元),107736,98636,101971,109295,127243,131165,104783,99608,90754,82794,69942,70541,50758,
管理费用(万元),64639,79180,64942,72368,68066,71160,65941,67041,49456,45076,33441,30516,42000,
财务费用(万元),54154,54041,84774,96973,92524,77201,52711,40819,20475,9412,11659,7689,5243,
资产减值损失(万元),91190,61769,13837,17796,17769,9050,2879,5307,5285,13246,-285,1804,8199,
公允价值变动收益(万元),--,--,-9,-15,-94,117,--,--,--,--,--,0,0,
投资收益(万元),-8638,38210,6855,82326,6090,123891,16507,2992,5030,2780,2238,586,27,
对联营企业和合营企业的投资收益(万元),3400,-26268,1032,35375,819,1249,2412,2801,3128,1772,2238,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),337588,173342,14251,8033,-43899,136606,138471,199691,160520,129427,67738,92065,76725,
营业外收入(万元),26156,32537,78324,104850,150009,14433,41517,21296,16434,6519,14991,6079,5158,
营业外支出(万元),62171,50814,11967,32673,5050,854,583,749,650,915,1580,1202,1406,
非流动资产处置损失(万元),--,--,2257,681,95,521,189,179,412,566,800,706,1166,
利润总额(万元),301572,155065,80608,80210,101060,150185,179405,220238,176304,135031,81149,96943,80478,
所得税费用(万元),98169,48502,35559,33507,45388,41830,27801,44784,21852,29886,7009,22522,23498,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),203403,106563,45050,46704,55672,108355,151604,175454,154452,105144,74140,74420,56980,
归属于母公司所有者的净利润(万元),210133,109303,44022,59962,83520,103130,126587,146495,135068,87708,51069,58741,47836,
被合并方在合并前实现净利润(万元),85,--,--,--,107,--,--,--,--,--,--,--,--,
少数股东损益(万元),-6730,-2740,1027,-13259,-27848,5225,25017,28960,19384,17437,23071,15679,9143,
基本每股收益,0.53,0.28,0.12,0.16,0.23,0.53,0.66,0.76,0.7,0.69,0.43,0.5,0.45,
稀释每股收益,0.53,0.28,0.12,0.16,0.23,0.53,0.66,0.76,0.7,0.69,0.43,0.5,0.45,
