报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),30053825,27662042,20717243,18257322,3815683,4049272,3979073,3691881,3157765,2469184,441731,413799,424788,
营业收入(万元),30012513,27621748,20689887,18236008,3792672,4023465,3949098,3662792,3125596,2429760,420849,413799,424788,
利息收入(万元),19431,24090,11657,7320,10530,10940,13702,11616,5492,4490,1641,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
手续费及佣金收入(万元),21881,16204,15699,13995,12481,14867,16273,17472,26677,34933,19241,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
营业总成本(万元),29881467,27508251,20625452,18177407,3797600,3981532,3908438,3598738,3090346,2420883,416542,392020,417906,
营业成本(万元),29186907,26909185,19978615,17661045,3527078,3723932,3644711,3380412,2928089,2285208,362277,348468,385856,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
研发费用(万元),19202,--,--,--,--,--,--,--,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
营业税金及附加(万元),26319,28039,49054,56134,45483,55666,66110,46213,21690,17580,11315,9748,4562,
销售费用(万元),212975,207623,203675,165827,97335,95183,93806,88905,77764,68522,25582,22175,14863,
管理费用(万元),206056,199879,181322,164750,68662,69682,64454,56674,48377,37265,14410,12879,11516,
财务费用(万元),124911,111863,67602,72871,20325,22476,32477,24121,12044,8832,1196,-144,117,
资产减值损失(万元),105098,51662,145186,56779,38716,14593,6879,2415,2381,3476,1762,-1107,991,
公允价值变动收益(万元),-4699,1538,-14204,12149,-725,-227,48,716,-160,-517,-134,256,111,
投资收益(万元),252669,140781,238602,104439,33746,16891,9059,12706,19793,13713,5299,8802,7628,
对联营企业和合营企业的投资收益(万元),11824,14761,23414,6226,848,3099,4805,3349,4268,3682,53,147,29,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
营业利润(万元),454328,383328,316188,196504,51104,84404,79742,106565,87052,61496,30354,30838,14621,
营业外收入(万元),8115,7355,23037,37386,22907,11365,12618,5703,8233,3744,755,275,554,
营业外支出(万元),6492,8103,8703,12573,4723,4176,3277,1833,5114,5196,1277,559,773,
非流动资产处置损失(万元),--,--,943,2563,529,761,864,453,1654,513,22,37,246,
利润总额(万元),455952,382581,330522,221316,69288,91592,89083,110434,90171,60044,29832,30555,14402,
所得税费用(万元),113353,88751,76731,36841,23431,20400,31824,34963,25929,17112,7985,9118,4580,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,
净利润(万元),342599,293830,253790,184475,45857,71193,57258,75471,64242,42932,21848,21437,9822,
归属于母公司所有者的净利润(万元),239724,223485,215432,138454,35948,50647,42823,52763,50071,27634,15108,14757,7129,
被合并方在合并前实现净利润(万元),--,--,--,101414,--,--,--,--,--,9078,0,--,--,
少数股东损益(万元),102875,70346,38358,46021,9909,20545,14435,22707,14172,15298,6740,6679,2694,
基本每股收益,0.5,0.46,0.67,0.6,0.41,0.64,0.54,0.8,1.14,0.63,0.4,0.39,0.19,
稀释每股收益,0.5,0.46,0.67,0.6,0.41,0.64,0.54,0.8,1.14,0.63,0.4,0.39,0.19,
