报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),78852,64285,54908,52689,57588,47200,47861,39508,
营业收入(万元),78852,64285,54908,52689,57588,47200,47861,39508,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),72905,60830,48011,46344,51893,43406,43194,35274,
营业成本(万元),63953,51583,41650,40429,46511,37915,38058,31502,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3713,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),209,189,78,--,--,--,--,0,
销售费用(万元),2477,2187,1791,1683,1607,1355,1390,939,
管理费用(万元),3335,5614,5195,4484,4032,3487,3550,2577,
财务费用(万元),-1010,923,-1034,-624,-138,373,14,163,
资产减值损失(万元),228,333,331,372,-119,276,182,93,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),652,409,60,272,324,190,176,28,
对联营企业和合营企业的投资收益(万元),-83,-49,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6893,4148,6957,6618,6019,3983,4844,4262,
营业外收入(万元),4,15,584,345,520,569,328,882,
营业外支出(万元),67,17,9,37,10,2,34,35,
非流动资产处置损失(万元),--,--,0,1,0,0,24,34,
利润总额(万元),6831,4146,7532,6926,6529,4550,5138,5109,
所得税费用(万元),632,513,1041,982,770,615,855,739,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),6199,3633,6492,5944,5759,3935,4282,4370,
归属于母公司所有者的净利润(万元),6199,3633,6492,5944,5759,3935,4282,4370,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,0.44,0.36,0.84,0.79,0.77,0.52,0.57,0.58,
稀释每股收益,0.44,0.36,0.84,0.79,0.77,0.52,0.57,0.58,
