报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),410086,324425,95692,62667,59345,21202,
营业收入(万元),410086,324425,95692,62667,59345,21202,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),379916,299739,78224,49757,51768,17442,
营业成本(万元),374362,293835,74613,45480,48266,13991,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1531,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1281,879,252,78,70,168,
销售费用(万元),411,363,343,330,618,499,
管理费用(万元),3717,4283,3427,3257,2910,2483,
财务费用(万元),-1519,277,-264,-63,-66,305,
资产减值损失(万元),132,101,-146,675,-31,-3,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),2426,130,123,56,237,154,
对联营企业和合营企业的投资收益(万元),--,0,3,-13,22,101,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),32817,24836,17590,12966,7814,3913,
营业外收入(万元),22,213,28,30,24,126,
营业外支出(万元),13,17,173,8,65,10,
非流动资产处置损失(万元),--,--,35,3,64,3,
利润总额(万元),32826,25032,17445,12988,7773,4029,
所得税费用(万元),5843,4443,2916,2742,2081,936,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),26983,20589,14529,10246,5692,3093,
归属于母公司所有者的净利润(万元),27003,20622,14577,10246,5692,3100,
被合并方在合并前实现净利润(万元),--,--,--,148,-266,--,
少数股东损益(万元),-21,-33,-47,--,--,-7,
基本每股收益,2.49,3.44,2.43,1.71,--,--,
稀释每股收益,2.49,3.44,2.43,1.71,--,--,
