报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),139035,101176,98059,112144,113909,97909,74871,54804,
营业收入(万元),139035,101176,98059,112144,113909,97909,74871,54804,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),132862,96071,91475,105395,107420,92072,69346,50963,
营业成本(万元),116972,82498,78752,92390,94522,81344,61068,43816,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4298,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),253,293,318,290,344,360,769,932,
销售费用(万元),4368,4253,3506,3395,2863,2788,2225,1543,
管理费用(万元),5245,7791,7607,8213,8231,6689,5146,4151,
财务费用(万元),1465,795,1022,1120,1288,839,537,419,
资产减值损失(万元),261,440,270,-13,171,53,-400,102,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),-223,-167,--,2,--,-2,1,0,
对联营企业和合营企业的投资收益(万元),-223,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6098,5066,6584,6751,6489,5835,5526,3842,
营业外收入(万元),38,28,400,453,77,143,105,139,
营业外支出(万元),39,4,0,1,25,1,4,10,
非流动资产处置损失(万元),--,--,--,1,11,--,--,--,
利润总额(万元),6097,5089,6984,7203,6541,5977,5627,3971,
所得税费用(万元),978,796,1033,1107,1141,1000,882,685,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5119,4293,5951,6096,5401,4977,4745,3286,
归属于母公司所有者的净利润(万元),5119,4293,5951,6096,5401,4977,4745,3286,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,0.28,0.36,0.61,0.68,0.6,0.55,0.54,--,
稀释每股收益,0.28,0.36,0.61,0.68,0.6,0.55,0.54,--,
