报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),1812317,1528558,1250186,1070383,918398,915205,582801,565546,495804,369118,398569,317374,
营业收入(万元),1812317,1528558,1250186,1070383,918398,915205,582801,565546,495804,369118,398569,317374,
利息收入(万元),--,--,--,--,--,--,0,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,0,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,
营业总成本(万元),1801984,1526629,1245898,1089960,943349,909926,598997,564369,486337,352034,381249,288019,
营业成本(万元),1664237,1425700,1157826,1010560,859430,833956,504060,484136,420437,301245,323512,245042,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),15370,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,0,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,0,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,
营业税金及附加(万元),7616,5510,6070,2954,3350,4310,2561,3807,2722,1907,2802,2223,
销售费用(万元),32035,23076,20834,20159,21225,16918,19176,15465,16026,13206,11961,11571,
管理费用(万元),44291,40290,36084,34293,37929,34621,47064,39600,35613,23369,22991,20142,
财务费用(万元),35079,29378,17823,19955,19865,19479,25156,19613,11342,11276,16746,8524,
资产减值损失(万元),3355,2675,7261,2039,1550,642,980,1748,198,1031,3236,517,
公允价值变动收益(万元),--,84,--,-4,4,--,0,--,--,--,0,0,
投资收益(万元),-1009,1045,133,16773,-500,166,155,334,621,387,-11,1989,
对联营企业和合营企业的投资收益(万元),-1070,-727,-501,-1068,-983,-559,-390,208,346,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,
营业利润(万元),18754,22727,4421,-2808,-25446,5445,-16041,1511,10088,17470,17309,31344,
营业外收入(万元),1613,805,11058,11343,41944,5381,28909,5726,5197,4932,6344,5381,
营业外支出(万元),4946,9501,3859,2777,2277,1311,1036,456,151,331,280,1238,
非流动资产处置损失(万元),--,--,152,289,84,48,438,119,82,234,52,879,
利润总额(万元),15422,14031,11620,5758,14221,9515,11832,6781,15134,22071,23373,35487,
所得税费用(万元),3052,7697,8540,6674,10330,4102,4629,3565,2207,3808,3258,4751,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,
净利润(万元),12370,6334,3080,-916,3891,5413,7203,3216,12928,18262,20115,30736,
归属于母公司所有者的净利润(万元),15518,10265,5514,1636,6061,5642,6528,2073,11185,17475,18849,27639,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,
少数股东损益(万元),-3148,-3931,-2433,-2552,-2170,-229,675,1143,1743,787,1266,3097,
基本每股收益,0.22,0.15,0.08,0.02,0.13,0.12,0.14,0.04,0.25,0.58,0.63,1.35,
稀释每股收益,0.22,0.15,0.08,0.02,0.13,0.12,0.14,0.04,0.25,0.58,0.63,1.35,
