报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),217252,114883,76087,72202,68152,60123,49117,
营业收入(万元),217252,114883,76087,72202,68152,60123,49117,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),201750,94398,56312,53458,51795,47982,38795,
营业成本(万元),35197,29670,29005,27586,28744,28072,26853,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),7901,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),3771,3229,1431,913,820,582,489,
销售费用(万元),143607,46598,13277,12709,10570,7005,4085,
管理费用(万元),10645,14074,11740,12722,11243,9827,6276,
财务费用(万元),-1280,336,400,596,725,609,430,
资产减值损失(万元),1909,491,460,-1068,-307,1887,662,
公允价值变动收益(万元),1839,--,--,--,--,--,--,
投资收益(万元),2739,3048,--,-50,--,--,-18,
对联营企业和合营企业的投资收益(万元),-468,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),25100,25271,19775,18694,16357,12141,10304,
营业外收入(万元),15,33,1381,1257,1361,318,134,
营业外支出(万元),205,--,243,152,268,242,976,
非流动资产处置损失(万元),--,--,200,91,178,135,186,
利润总额(万元),24910,25304,20913,19798,17450,12218,9461,
所得税费用(万元),4471,7196,3394,3168,2751,1788,1428,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),20439,18108,17518,16630,14698,10430,8034,
归属于母公司所有者的净利润(万元),20581,18108,17518,16630,14698,10439,8272,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-143,--,--,--,--,-10,-238,
基本每股收益,0.65,1.06,1.11,1.05,0.95,0.7,7.95,
稀释每股收益,0.65,1.06,1.11,1.05,0.95,0.7,7.95,
