报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),1811,4188,14127,37231,41901,47347,46155,41535,35409,29458,26528,
营业收入(万元),1811,4188,14127,37231,41901,47347,46155,41535,35409,29458,26528,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),21122,12091,24460,38063,38057,41434,40534,36384,30930,25489,23296,
营业成本(万元),1329,4686,11929,27211,29434,34206,33240,30352,26360,21540,20610,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),128,140,227,113,252,288,293,217,114,160,84,
销售费用(万元),666,607,1262,1984,2153,1830,1951,1932,1549,1238,830,
管理费用(万元),5979,3997,4201,4479,3801,3378,3281,2880,2364,1997,1264,
财务费用(万元),1374,311,1057,1204,1217,1482,1558,816,343,367,408,
资产减值损失(万元),11647,2351,5783,3073,1199,250,211,186,201,187,102,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-30,70,-126,-22,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,8,-185,-45,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-18750,-7419,-10458,-855,3845,5913,5620,5152,4479,3969,3232,
营业外收入(万元),62,35,1502,1387,1109,1225,1419,1180,2294,849,949,
营业外支出(万元),27215,2550,923,69,--,--,2,11,17,--,0,
非流动资产处置损失(万元),--,--,--,--,--,--,2,--,--,--,--,
利润总额(万元),-45903,-9933,-9879,463,4954,7138,7037,6322,6756,4818,4181,
所得税费用(万元),--,--,1370,-105,544,845,835,715,853,615,542,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-45903,-9933,-11249,568,4410,6292,6202,5607,5903,4203,3639,
归属于母公司所有者的净利润(万元),-45689,-9709,-10781,586,4410,6292,6202,5607,5903,4203,3639,
被合并方在合并前实现净利润(万元),--,--,--,-315,--,--,--,--,--,--,--,
少数股东损益(万元),-214,-224,-469,-18,--,--,--,--,--,--,--,
基本每股收益,-2.66,-0.57,-0.63,0.03,0.51,0.9,0.89,0.8,0.84,0.6,0.52,
稀释每股收益,-2.66,-0.57,-0.63,0.03,0.51,0.9,0.89,0.8,0.84,0.6,0.52,
