报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),75771,68572,51770,41137,37107,33768,26428,37295,37189,35079,36985,
营业收入(万元),75771,68572,51770,41137,37107,33768,26428,37295,37189,35079,36985,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),61530,56907,43054,36504,34549,31374,24586,30554,30532,29127,32558,
营业成本(万元),42551,39051,28886,23725,23597,21197,16528,21391,21285,19994,23050,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),11970,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),183,168,110,25,9,4,--,--,--,--,--,
销售费用(万元),2243,2088,2021,1413,1181,1280,1166,1455,1610,1766,2415,
管理费用(万元),4676,14312,13171,11003,10240,9629,7424,7431,7304,7152,6601,
财务费用(万元),-309,888,-1430,-1120,-1182,-938,-720,140,135,-27,179,
资产减值损失(万元),216,400,296,1458,704,202,187,138,199,242,313,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2005,1450,1420,694,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17213,13968,10136,5326,2558,2393,1842,6741,6657,5952,4427,
营业外收入(万元),34,95,1026,82,471,656,634,424,91,66,111,
营业外支出(万元),8,2,18,0,9,12,3,0,10,2,54,
非流动资产处置损失(万元),--,--,18,--,9,12,--,0,0,2,24,
利润总额(万元),17239,14061,11144,5408,3019,3037,2473,7165,6737,6017,4483,
所得税费用(万元),1105,1138,462,429,-101,397,37,795,779,813,447,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),16134,12923,10681,4978,3120,2640,2436,6370,5958,5204,4036,
归属于母公司所有者的净利润(万元),16829,13364,10763,4978,3120,2640,2436,6370,5958,5204,4036,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-695,-441,-82,--,--,--,--,--,--,--,--,
基本每股收益,0.73,0.64,0.57,0.29,0.2,0.19,0.22,0.66,0.62,0.54,0.42,
稀释每股收益,0.73,0.64,0.57,0.29,0.2,0.19,0.22,0.66,0.62,0.54,0.42,
