报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),33498,18454,18421,16676,10840,4845,
营业收入(万元),33498,18454,18421,16676,10840,4845,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),34793,13995,13889,15234,9886,5081,
营业成本(万元),25074,6745,7199,7721,6037,3555,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),860,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),71,110,206,299,203,105,
销售费用(万元),3459,2549,2134,2310,1375,759,
管理费用(万元),4649,4719,4417,4982,2298,628,
财务费用(万元),-341,-305,-149,-94,-88,-31,
资产减值损失(万元),1021,178,81,17,61,65,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),725,281,-8,--,-0,--,
对联营企业和合营企业的投资收益(万元),-69,0,-36,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),201,6326,4524,1442,954,-236,
营业外收入(万元),550,0,1405,232,305,131,
营业外支出(万元),1,0,3,17,4,0,
非流动资产处置损失(万元),--,--,0,--,3,--,
利润总额(万元),750,6326,5926,1656,1254,-105,
所得税费用(万元),318,1509,1665,877,358,26,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),433,4817,4261,780,896,-131,
归属于母公司所有者的净利润(万元),1344,4717,4054,533,716,-170,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-912,100,207,247,180,40,
基本每股收益,0.2,0.83,0.79,0.11,0.14,-0.03,
稀释每股收益,0.2,0.83,0.79,0.11,0.14,-0.03,
